CPR_MARKETINGCARRIER,CPR_OTHERCARRIER,CPR_FLIGHTNUMBER,CPR_OPERSUFFIX,CPR_BOARDPOINT,CPR_OFFPOINT,CPR_INBOUNDSERVICE,CPR_DEPARTDATE1,CPR_DEPARTDATE2,CPR_DEPARTTIME1,CPR_DEPARTTIME2,CPR_ARRIVALDATE1,CPR_ARRIVALDATE2,ID_PRODUCTLEVEL,ID_CUSTOMERLEVEL,CPR_TRANSPORTQUAL,CPR_AIRLINEDESIG,CPR_FLIGHTNO,CPR_FLIGHTSUFFIX,CPR_CODESHARETYPE,CPR_OTHERCOMPANY,CPR_COMPANYID,CPR_ORIGIN,CPR_DESTINATION,CPR_FAREFAMILY,CPR_NUMBER,CPR_WEIGHT,CPR_UNITQUAL,CPR_COMPSTATUS,CPR_FARE_INDICATOR,CPR_FARE_ACTION,CPR_FARE_QUALIFIER,CPR_FARE_AMOUNT,CPR_FARE_CURRENCY,CPR_SPL_NUMBER,CPR_PRV_CPNNUMBER,CPR_COUPON_COMPANY,CPR_DATALENGTH,CPR_DATATYPE,CPR_BINARYDATA,DWH_SNAPSHOTTIMESTAMP,CPR_ARRIVALTIME1,CPR_ARRIVALTIME2,CPR_DEPARTDATE,CPR_ARRIVALDATE
MH,,2749,,BTU,KUL,,,,,,,,155690219,54145212,,,,,,MH,1A,,,,,,,NAU,,,,,,,,,,,,29MAY2022:09:23:52.763,,,2022-05-28,
MH,,2749,,BTU,KUL,,,,,,,,155690220,54145212,,,,,,MH,1A,,,,,,,NAU,,,,,,,,,,,,29MAY2022:09:23:52.780,,,2022-05-28,
MH,,66,,KUL,ICN,,,,,,,,155690221,54145212,,,,,,MH,1A,,,,,,,NAU,,,,,,,,,,,,29MAY2022:09:23:52.797,,,2022-05-28,
KE,,1107,,GMP,PUS,,,,,,,,155690222,54145212,,,,,,KE,1A,,,,,,,,,,,,,,,,,,,29MAY2022:09:23:52.810,,,2022-05-29,
KE,,1126,,PUS,GMP,,,,,,,,155690223,54145212,,,,,,KE,1A,,,,,,,,,,,,,,,,,,,29MAY2022:09:23:52.827,,,2022-06-10,
KE,,1106,,PUS,GMP,,,,,,,,155690224,54145212,,,,,,KE,1A,,,,,,,,,,,,,,,,,,,29MAY2022:09:23:52.843,,,2022-06-11,
MH,,67,,ICN,KUL,,,,,,,,155690225,54145212,,,,,,MH,1A,,,,,,,NAU,,,,,,,,,,,,29MAY2022:09:23:52.860,,,2022-06-11,
MH,,2742,,KUL,BTU,,,,,,,,155690226,54145212,,,,,,MH,1A,,,,,,,NAU,,,,,,,,,,,,29MAY2022:09:23:52.873,,,2022-06-12,
MH,,67,,ICN,KUL,,,,,,,,155690227,54145212,,,,,,MH,1A,,,,,,,NAU,,,,,,,,,,,,29MAY2022:09:23:52.890,,,2022-06-12,
MH,,2746,,KUL,BTU,,,,,,,,155690228,54145212,,,,,,MH,1A,,,,,,,NAU,,,,,,,,,,,,29MAY2022:09:23:52.903,,,2022-06-13,
MH,,2749,,BTU,KUL,,,,,,,,155690229,54145213,,,,,,MH,1A,,,,,40,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:09:23:52.920,,,2022-05-28,
MH,,2748,,KUL,BTU,,,,,,,,155690230,54145213,,,,,,MH,1A,,,,,,,NAU,,,,,,,,,,,,29MAY2022:09:23:52.937,,,2022-06-05,
MH,,2712,,KUL,SBW,,,,,,,,155690231,54145214,,,,,,MH,1A,,,,,20,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:09:23:52.950,,,2022-05-25,
MH,,3740,,SBW,BTU,,,,,,,,155690232,54145214,,,,,,MH,1A,,,,,20,,NAU,,,,,,2.32246E+12,2,MH,,,,29MAY2022:09:23:52.967,,,2022-05-25,
MH,,2749,,BTU,KUL,,,,,,,,155690233,54145214,,,,,,MH,1A,,,,,20,,NAU,,,,,,2.32246E+12,3,MH,,,,29MAY2022:09:23:53.000,,,2022-05-28,
MH,,2749,,BTU,KUL,,,,,,,,155690234,54145215,,,,,,MH,1A,,,,,20,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:09:23:53.013,,,2022-05-28,
MH,,52,,KUL,KIX,,,,,,,,155690235,54145215,,,,,,MH,1A,,,,,20,,NAU,,,,,,2.32246E+12,2,MH,,,,29MAY2022:09:23:53.047,,,2022-05-28,
MH,,53,,KIX,KUL,,,,,,,,155690236,54145215,,,,,,MH,1A,,,,,20,,NAU,,,,,,,,,,,,29MAY2022:09:23:53.060,,,2022-06-09,
MH,,2742,,KUL,BTU,,,,,,,,155690237,54145215,,,,,,MH,1A,,,,,20,,NAU,,,,,,,,,,,,29MAY2022:09:23:53.077,,,2022-06-10,
MH,,2749,,BTU,KUL,,,,,,,,155690238,54145216,,,,,,MH,1A,,,,,20,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:09:23:53.250,,,2022-05-28,
MH,,52,,KUL,KIX,,,,,,,,155690239,54145216,,,,,,MH,1A,,,,,20,,NAU,,,,,,2.32246E+12,2,MH,,,,29MAY2022:09:23:53.403,,,2022-05-28,
MH,,53,,KIX,KUL,,,,,,,,155690240,54145216,,,,,,MH,1A,,,,,20,,NAU,,,,,,,,,,,,29MAY2022:09:23:53.577,,,2022-06-09,
MH,,2742,,KUL,BTU,,,,,,,,155690241,54145216,,,,,,MH,1A,,,,,20,,NAU,,,,,,,,,,,,29MAY2022:09:23:53.720,,,2022-06-10,
MH,,2749,,BTU,KUL,,,,,,,,155690242,54145217,,,,,,MH,1A,,,,,20,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:09:23:53.907,,,2022-05-28,
MH,,52,,KUL,KIX,,,,,,,,155690243,54145217,,,,,,MH,1A,,,,,20,,NAU,,,,,,2.32246E+12,2,MH,,,,29MAY2022:09:23:54.080,,,2022-05-28,
MH,,53,,KIX,KUL,,,,,,,,155690244,54145217,,,,,,MH,1A,,,,,20,,NAU,,,,,,,,,,,,29MAY2022:09:23:54.250,,,2022-06-09,
MH,,2742,,KUL,BTU,,,,,,,,155690245,54145217,,,,,,MH,1A,,,,,20,,NAU,,,,,,,,,,,,29MAY2022:09:23:54.377,,,2022-06-10,
MH,,2749,,BTU,KUL,,,,,,,,155690246,54145218,,,,,,MH,1A,,,,,,,NAU,,,,,,,,,,,,29MAY2022:09:23:54.547,,,2022-05-28,
WY,,824,,KUL,MCT,,,,,,,,155690247,54145218,,,,,,WY,1S,,,,,,,,,,,,,,,,,,,29MAY2022:09:23:54.657,,,2022-05-28,
WY,,163,,MCT,IST,,,,,,,,155690248,54145218,,,,,,WY,1S,,,,,,,,,,,,,,,,,,,29MAY2022:09:23:54.670,,,2022-05-29,
TK,,1029,,IST,SOF,,,,,,,,155690249,54145218,,,,,,TK,TK,,,,,,,,,,,,,,,,,,,29MAY2022:09:23:54.703,,,2022-05-29,
FB,,971,,SOF,VAR,,,,,,,,155690250,54145218,,,,,,FB,1A,,,,,,,,,,,,,,,,,,,29MAY2022:09:23:54.733,,,2022-05-30,
MH,,2749,,BTU,KUL,,,,,,,,155690251,54145219,,,,,,MH,1A,,,,,,,NAU,,,,,,,,,,,,29MAY2022:09:23:54.750,,,2022-05-28,
TK,,61,,KUL,IST,,,,,,,,155690252,54145219,,,,,,TK,TK,,,,,,,,,,,,,,,,,,,29MAY2022:09:23:54.763,,,2022-05-28,
W2,,1519,,IST,TIV,,,,,,,,155690253,54145219,,,,,,,,,,,,,,,,,,,,,,,,,,29MAY2022:09:23:54.780,,,2022-05-29,
MH,,2610,,KUL,BKI,,,,,,,,155690254,54145220,,,,,,MH,1A,,,,,,,NAU,,,,,,2.32588E+12,1,MH,,,,29MAY2022:09:23:54.797,,,2022-05-18,
MH,,3016,,BKI,LDU,,,,,,,,155690255,54145220,,,,,,MH,1A,,,,,,,NAU,,,,,,2.32588E+12,2,MH,,,,29MAY2022:09:23:54.810,,,2022-05-18,
MH,,3017,,LDU,BKI,,,,,,,,155690256,54145220,,,,,,MH,1A,,,,,,,NAU,,,,,,2.32588E+12,1,MH,,,,29MAY2022:09:23:54.827,,,2022-05-20,
MH,,3019,,LDU,BKI,,,,,,,,155690257,54145220,,,,,,MH,1A,,,,,,,NAU,,,,,,2.32588E+12,3,MH,,,,29MAY2022:09:23:54.860,,,2022-05-20,
MH,,2749,,BTU,KUL,,,,,,,,155690258,54145220,,,,,,MH,1A,,,,,20,,NAU,,,,,,2.32588E+12,3,MH,,,,29MAY2022:09:23:54.873,,,2022-05-28,
MH,,2749,,BTU,KUL,,,,,,,,155690259,54145221,,,,,,MH,1A,,,,,20,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:09:23:54.890,,,2022-05-28,
MH,,2746,,KUL,BTU,,,,,,,,155690260,54145221,,,,,,MH,1A,,,,,20,,NAU,,,,,,,,,,,,29MAY2022:09:23:54.920,,,2022-06-05,
MH,,2749,,BTU,KUL,,,,,,,,155690261,54145222,,,,,,MH,1A,,,,,20,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:09:23:54.937,,,2022-05-28,
MH,,2746,,KUL,BTU,,,,,,,,155690262,54145222,,,,,,MH,1A,,,,,20,,NAU,,,,,,,,,,,,29MAY2022:09:23:54.970,,,2022-06-05,
MH,,2749,,BTU,KUL,,,,,,,,155690263,54145223,,,,,,MH,1A,,,,,20,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:09:23:54.983,,,2022-05-28,
MH,,2746,,KUL,BTU,,,,,,,,155690264,54145223,,,,,,MH,1A,,,,,20,,NAU,,,,,,,,,,,,29MAY2022:09:23:55.000,,,2022-06-05,
MH,,2749,,BTU,KUL,,,,,,,,155690265,54145224,,,,,,MH,1A,,,,,20,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:09:23:55.030,,,2022-05-28,
MH,,2746,,KUL,BTU,,,,,,,,155690266,54145224,,,,,,MH,1A,,,,,20,,NAU,,,,,,,,,,,,29MAY2022:09:23:55.110,,,2022-06-05,
MH,,2749,,BTU,KUL,,,,,,,,155690267,54145225,,,,,,MH,1A,,,,,20,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:09:23:55.297,,,2022-05-28,
MH,,2746,,KUL,BTU,,,,,,,,155690268,54145225,,,,,,MH,1A,,,,,20,,NAU,,,,,,,,,,,,29MAY2022:09:23:55.407,,,2022-06-05,
MH,,2749,,BTU,KUL,,,,,,,,155690269,54145226,,,,,,MH,1A,,,,,20,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:09:23:55.423,,,2022-05-28,
MH,,2746,,KUL,BTU,,,,,,,,155690270,54145227,,,,,,MH,1A,,,,,,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:09:23:55.453,,,2022-04-30,
MH,,2743,,BTU,KUL,,,,,,,,155690271,54145227,,,,,,MH,1A,,,,,,,NAU,,,,,,,,,,,,29MAY2022:09:23:55.470,,,2022-05-07,
MH,,2749,,BTU,KUL,,,,,,,,155690272,54145227,,,,,,MH,1A,,,,,10,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:09:23:55.487,,,2022-05-28,
MH,,2749,,BTU,KUL,,,,,,,,155690273,54145228,,,,,,MH,1A,,,,,40,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:09:23:55.500,,,2022-05-28,
MH,,2748,,KUL,BTU,,,,,,,,155690274,54145228,,,,,,MH,1A,,,,,,,NAU,,,,,,,,,,,,29MAY2022:09:23:55.520,,,2022-06-05,
MH,,2749,,BTU,KUL,,,,,,,,155690275,54145229,,,,,,MH,1A,,,,,35,,NAU,,,,,,2.32524E+12,1,MH,,,,29MAY2022:09:23:55.533,,,2022-05-28,
MH,,2749,,BTU,KUL,,,,,,,,155690276,54145230,,,,,,MH,1A,,,,,35,,NAU,,,,,,2.32524E+12,1,MH,,,,29MAY2022:09:23:55.567,,,2022-05-28,
MH,,2749,,BTU,KUL,,,,,,,,155690277,54145231,,,,,,MH,1A,,,,,35,,NAU,,,,,,2.32524E+12,1,MH,,,,29MAY2022:09:23:55.597,,,2022-05-28,
MH,,2749,,BTU,KUL,,,,,,,,155690278,54145232,,,,,,MH,1A,,,,,35,,NAU,,,,,,2.32524E+12,1,MH,,,,29MAY2022:09:23:55.613,,,2022-05-28,
MH,,2749,,BTU,KUL,,,,,,,,155690279,54145233,,,,,,MH,1A,,,,,35,,NAU,,,,,,2.32524E+12,1,MH,,,,29MAY2022:09:23:55.643,,,2022-05-28,
MH,,2749,,BTU,KUL,,,,,,,,155690280,54145234,,,,,,MH,1A,,,,,20,,NAU,,,,,,2.32691E+12,1,MH,,,,29MAY2022:09:23:55.673,,,2022-05-28,
MH,,2749,,BTU,KUL,,,,,,,,155690281,54145235,,,,,,MH,1A,,,,,,,NAU,,,,,,2.32952E+12,1,MH,,,,29MAY2022:09:23:55.720,,,2022-05-28,
MH,,2742,,KUL,BTU,,,,,,,,155690282,54145235,,,,,,MH,1A,,,,,,,NAU,,,,,,2.32952E+12,2,MH,,,,29MAY2022:09:23:55.753,,,2022-05-30,
MH,,2749,,BTU,KUL,,,,,,,,155690283,54145236,,,,,,MH,1A,,,,,20,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:09:23:55.770,,,2022-05-27,
MH,,2749,,BTU,KUL,,,,,,,,155690284,54145236,,,,,,MH,1A,,,,,20,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:09:23:55.783,,,2022-05-28,
MH,,2749,,BTU,KUL,,,,,,,,155690285,54145237,,,,,,MH,1A,,,,,20,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:09:23:55.817,,,2022-05-28,
MH,,2748,,KUL,BTU,,,,,,,,155690286,54145237,,,,,,MH,1A,,,,,20,,NAU,,,,,,,,,,,,29MAY2022:09:23:55.830,,,2022-06-03,
MH,,2749,,BTU,KUL,,,,,,,,155690287,54145238,,,,,,MH,1A,,,,,20,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:09:23:55.863,,,2022-05-28,
MH,,2748,,KUL,BTU,,,,,,,,155690288,54145238,,,,,,MH,1A,,,,,20,,NAU,,,,,,,,,,,,29MAY2022:09:23:55.877,,,2022-06-03,
MH,,2749,,BTU,KUL,,,,,,,,155690289,54145239,,,,,,MH,1A,,,,,20,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:09:23:55.893,,,2022-05-28,
MH,,2748,,KUL,BTU,,,,,,,,155690290,54145239,,,,,,MH,1A,,,,,20,,NAU,,,,,,,,,,,,29MAY2022:09:23:55.923,,,2022-06-03,
MH,,7427,,SDK,KUL,,,,,,,,155690291,54145240,,,,,,MH,1A,,,,,,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:09:26:07.560,,,2022-04-29,
MH,,2521,,KCH,KUL,,,,,,,,155690292,54145240,,,,,,MH,1A,,,,,40,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:09:26:07.577,,,2022-04-29,
MH,,1286,,KUL,KUA,,,,,,,,155690293,54145240,,,,,,MH,1A,,,,,35,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:09:26:07.610,,,2022-04-29,
MH,,2806,,KCH,BKI,,,,,,,,155690294,54145240,,,,,,MH,1A,,,,,35,,NAU,,,,,,2.32246E+12,3,MH,,,,29MAY2022:09:26:07.640,,,2022-05-28,
MH,,3018,,BKI,LDU,,,,,,,,155690295,54145240,,,,,,MH,1A,,,,,20,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:09:26:07.657,,,2022-05-28,
MH,,2806,,KCH,BKI,,,,,,,,155690296,54145241,,,,,,MH,1A,,,,,,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:09:26:07.687,,,2022-05-28,
MH,,2807,,BKI,KCH,,,,,,,,155690297,54145241,,,,,,MH,1A,,,,,,,NAU,,,,,,,,,,,,29MAY2022:09:26:07.717,,,2022-06-02,
MH,,2806,,KCH,BKI,,,,,,,,155690298,54145242,,,,,,MH,1A,,,,,,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:09:26:07.733,,,2022-05-28,
MH,,2807,,BKI,KCH,,,,,,,,155690299,54145242,,,,,,MH,1A,,,,,,,NAU,,,,,,,,,,,,29MAY2022:09:26:07.780,,,2022-06-02,
MH,,2806,,KCH,BKI,,,,,,,,155690300,54145243,,,,,,MH,1A,,,,,35,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:09:26:07.797,,,2022-05-28,
MH,,2806,,KCH,BKI,,,,,,,,155690301,54145244,,,,,,MH,1A,,,,,35,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:09:26:07.827,,,2022-05-28,
MH,,2806,,KCH,BKI,,,,,,,,155690302,54145245,,,,,,MH,1A,,,,,35,,NAU,,,,,,2.32394E+12,1,MH,,,,29MAY2022:09:26:07.860,,,2022-05-28,
MH,,2806,,KCH,BKI,,,,,,,,155690303,54145246,,,,,,MH,1A,,,,,40,,NAU,,,,,,2.32394E+12,1,MH,,,,29MAY2022:09:26:07.890,,,2022-05-28,
MH,,2607,,BKI,KUL,,,,,,,,155690304,54145246,,,,,,MH,1A,,,,,40,,NAU,,,,,,2.32394E+12,2,MH,,,,29MAY2022:09:26:07.907,,,2022-05-30,
MH,,2532,,KUL,KCH,,,,,,,,155690305,54145246,,,,,,MH,1A,,,,,,,NAU,,,,,,,,,,,,29MAY2022:09:26:07.937,,,2022-05-31,
MH,,2520,,KUL,KCH,,,,,,,,155690306,54145246,,,,,,MH,1A,,,,,40,,NAU,,,,,,,,,,,,29MAY2022:09:26:07.953,,,2022-06-01,
MH,,2530,,KUL,KCH,,,,,,,,155690307,54145246,,,,,,MH,1A,,,,,,,NAU,,,,,,,,,,,,29MAY2022:09:26:07.970,,,2022-06-06,
MH,,2806,,KCH,BKI,,,,,,,,155690308,54145247,,,,,,MH,1A,,,,,,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:09:26:07.983,,,2022-05-28,
MH,,2807,,BKI,KCH,,,,,,,,155690309,54145247,,,,,,MH,1A,,,,,,,NAU,,,,,,2.32246E+12,2,MH,,,,29MAY2022:09:26:08.030,,,2022-05-30,
MH,,2806,,KCH,BKI,,,,,,,,155690310,54145248,,,,,,MH,1A,,,,,,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:09:26:08.063,,,2022-01-28,
MH,,2807,,BKI,KCH,,,,,,,,155690311,54145248,,,,,,MH,1A,,,,,,,NAU,,,,,,,,,,,,29MAY2022:09:26:08.080,,,2022-02-05,
MH,,2806,,KCH,BKI,,,,,,,,155690312,54145248,,,,,,MH,1A,,,,,40,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:09:26:08.093,,,2022-05-28,
MH,,2806,,KCH,BKI,,,,,,,,155690313,54145248,,,,,,MH,1A,,,,,,,NAU,,,,,,,,,,,,29MAY2022:09:26:08.127,,,2022-06-01,
MH,,2807,,BKI,KCH,,,,,,,,155690314,54145248,,,,,,MH,1A,,,,,40,,NAU,,,,,,,,,,,,29MAY2022:09:26:08.140,,,2022-06-10,
MH,,2806,,KCH,BKI,,,,,,,,155690315,54145249,,,,,,MH,1A,,,,,,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:09:26:08.157,,,2022-01-28,
MH,,2807,,BKI,KCH,,,,,,,,155690316,54145249,,,,,,MH,1A,,,,,,,NAU,,,,,,,,,,,,29MAY2022:09:26:08.190,,,2022-02-05,
MH,,2806,,KCH,BKI,,,,,,,,155690317,54145249,,,,,,MH,1A,,,,,40,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:09:26:08.203,,,2022-05-28,
MH,,2806,,KCH,BKI,,,,,,,,155690318,54145249,,,,,,MH,1A,,,,,,,NAU,,,,,,,,,,,,29MAY2022:09:26:08.220,,,2022-06-01,
MH,,2807,,BKI,KCH,,,,,,,,155690319,54145249,,,,,,MH,1A,,,,,40,,NAU,,,,,,,,,,,,29MAY2022:09:26:08.237,,,2022-06-10,
MH,,2806,,KCH,BKI,,,,,,,,155690320,54145250,,,,,,MH,1A,,,,,,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:09:26:08.267,,,2022-01-28,
MH,,2807,,BKI,KCH,,,,,,,,155690321,54145250,,,,,,MH,1A,,,,,,,NAU,,,,,,,,,,,,29MAY2022:09:26:08.283,,,2022-02-05,
MH,,2806,,KCH,BKI,,,,,,,,155690322,54145250,,,,,,MH,1A,,,,,40,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:09:26:08.297,,,2022-05-28,
MH,,2806,,KCH,BKI,,,,,,,,155690323,54145250,,,,,,MH,1A,,,,,,,NAU,,,,,,,,,,,,29MAY2022:09:26:08.313,,,2022-06-01,
MH,,2807,,BKI,KCH,,,,,,,,155690324,54145250,,,,,,MH,1A,,,,,40,,NAU,,,,,,,,,,,,29MAY2022:09:26:08.330,,,2022-06-10,
MH,,2806,,KCH,BKI,,,,,,,,155690325,54145251,,,,,,MH,1A,,,,,,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:09:26:08.360,,,2022-05-28,
MH,,2807,,BKI,KCH,,,,,,,,155690326,54145251,,,,,,MH,1A,,,,,,,NAU,,,,,,,,,,,,29MAY2022:09:26:08.377,,,2022-06-02,
MH,,2806,,KCH,BKI,,,,,,,,155690327,54145252,,,,,,MH,1A,,,,,,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:09:26:08.390,,,2022-05-28,
MH,,2807,,BKI,KCH,,,,,,,,155690328,54145252,,,,,,MH,1A,,,,,,,NAU,,,,,,,,,,,,29MAY2022:09:26:08.423,,,2022-06-01,
MH,,2806,,KCH,BKI,,,,,,,,155690329,54145253,,,,,,MH,1A,,,,,20,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:09:26:08.440,,,2022-05-28,
MH,,2806,,KCH,BKI,,,,,,,,155690330,54145254,,,,,,MH,1A,,,,,20,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:09:26:08.470,,,2022-05-28,
MH,,2806,,KCH,BKI,,,,,,,,155690331,54145255,,,,,,MH,1A,,,,,20,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:09:26:08.500,,,2022-05-28,
MH,,2042,,BKI,SDK,,,,,,,,155690332,54145255,,,,,,MH,1A,,,,,20,,NAU,,,,,,2.32246E+12,2,MH,,,,29MAY2022:09:26:08.517,,,2022-05-29,
MH,,2806,,KCH,BKI,,,,,,,,155690333,54145256,,,,,,MH,1A,,,,,35,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:09:26:08.547,,,2022-05-28,
MH,,2806,,KCH,BKI,,,,,,,,155690334,54145257,,,,,,MH,1A,,,,,,,NAU,,,,,,2.32394E+12,1,MH,,,,29MAY2022:09:26:08.580,,,2022-05-28,
MH,,2806,,KCH,BKI,,,,,,,,155690335,54145258,,,,,,MH,1A,,,,,20,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:09:26:08.610,,,2022-05-28,
MH,,2807,,BKI,KCH,,,,,,,,155690336,54145259,,,,,,MH,1A,,,,,50,,NAU,,,,,,2.32394E+12,1,MH,,,,29MAY2022:09:26:08.640,,,2022-05-26,
MH,,2806,,KCH,BKI,,,,,,,,155690337,54145259,,,,,,MH,1A,,,,,50,,NAU,,,,,,2.32394E+12,2,MH,,,,29MAY2022:09:26:08.657,,,2022-05-28,
MH,,2806,,KCH,BKI,,,,,,,,155690338,54145259,,,,,,MH,1A,,,,,50,,NAU,,,,,,2.32394E+12,2,MH,,,,29MAY2022:09:26:08.673,,,2022-05-30,
MH,,2806,,KCH,BKI,,,,,,,,155690339,54145260,,,,,,MH,1A,,,,,50,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:09:26:08.703,,,2022-05-28,
MH,,2807,,BKI,KCH,,,,,,,,155690340,54145260,,,,,,MH,1A,,,,,50,,NAU,,,,,,2.32246E+12,2,MH,,,,29MAY2022:09:26:08.720,,,2022-05-30,
MH,,2806,,KCH,BKI,,,,,,,,155690341,54145261,,,,,,MH,1A,,,,,20,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:09:26:08.750,,,2022-05-28,
MH,,2807,,BKI,KCH,,,,,,,,155690342,54145262,,,,,,MH,1A,,,,,40,,NAU,,,,,,2.32394E+12,1,MH,,,,29MAY2022:09:26:08.767,,,2022-05-26,
MH,,2806,,KCH,BKI,,,,,,,,155690343,54145262,,,,,,MH,1A,,,,,40,,NAU,,,,,,2.32394E+12,1,MH,,,,29MAY2022:09:26:08.797,,,2022-05-28,
MH,,2806,,KCH,BKI,,,,,,,,155690344,54145263,,,,,,MH,1A,,,,,50,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:09:26:08.830,,,2022-05-28,
MH,,2806,,KCH,BKI,,,,,,,,155690345,54145263,,,,,,MH,1A,,,,,,,NAU,,,,,,,,,,,,29MAY2022:09:26:08.860,,,2022-05-28,
MH,,2806,,KCH,BKI,,,,,,,,155690346,54145263,,,,,,MH,1A,,,,,40,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:09:26:08.877,,,2022-05-28,
MH,,2806,,KCH,BKI,,,,,,,,155690347,54145263,,,,,,MH,1A,,,,,,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:09:26:08.890,,,2022-05-28,
MH,,2807,,BKI,KCH,,,,,,,,155690348,54145263,,,,,,MH,1A,,,,,50,,NAU,,,,,,2.32246E+12,2,MH,,,,29MAY2022:09:26:08.907,,,2022-05-30,
MH,,2807,,BKI,KCH,,,,,,,,155690349,54145263,,,,,,MH,1A,,,,,,,NAU,,,,,,,,,,,,29MAY2022:09:26:08.923,,,2022-05-30,
MH,,2807,,BKI,KCH,,,,,,,,155690350,54145263,,,,,,MH,1A,,,,,40,,NAU,,,,,,2.32246E+12,2,MH,,,,29MAY2022:09:26:08.940,,,2022-05-30,
MH,,2807,,BKI,KCH,,,,,,,,155690351,54145263,,,,,,MH,1A,,,,,,,NAU,,,,,,2.32246E+12,2,MH,,,,29MAY2022:09:26:08.953,,,2022-05-30,
MH,,2806,,KCH,BKI,,,,,,,,155690352,54145264,,,,,,MH,1A,,,,,50,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:09:26:08.987,,,2022-05-28,
MH,,2806,,KCH,BKI,,,,,,,,155690353,54145264,,,,,,MH,1A,,,,,,,NAU,,,,,,,,,,,,29MAY2022:09:26:09.000,,,2022-05-28,
MH,,2806,,KCH,BKI,,,,,,,,155690354,54145264,,,,,,MH,1A,,,,,40,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:09:26:09.033,,,2022-05-28,
MH,,2806,,KCH,BKI,,,,,,,,155690355,54145264,,,,,,MH,1A,,,,,,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:09:26:09.047,,,2022-05-28,
MH,,2807,,BKI,KCH,,,,,,,,155690356,54145264,,,,,,MH,1A,,,,,50,,NAU,,,,,,2.32246E+12,2,MH,,,,29MAY2022:09:26:09.080,,,2022-05-30,
MH,,2807,,BKI,KCH,,,,,,,,155690357,54145264,,,,,,MH,1A,,,,,,,NAU,,,,,,,,,,,,29MAY2022:09:26:09.093,,,2022-05-30,
MH,,2807,,BKI,KCH,,,,,,,,155690358,54145264,,,,,,MH,1A,,,,,40,,NAU,,,,,,2.32246E+12,2,MH,,,,29MAY2022:09:26:09.110,,,2022-05-30,
MH,,2807,,BKI,KCH,,,,,,,,155690359,54145264,,,,,,MH,1A,,,,,,,NAU,,,,,,2.32246E+12,2,MH,,,,29MAY2022:09:26:09.127,,,2022-05-30,
