CPR_REFQUAL,CPR_PRIMEID,ID_PRODUPI,ID_PRODUCTLEVEL,DWH_SNAPSHOTTIMESTAMP
DID,3009307C0035910E,189941084,155689359,29MAY2022:09:06:41.160
UCI,2005907B000105FF,189941085,155689359,29MAY2022:09:06:41.160
DID,300B70820039EF0F,189941086,155689360,29MAY2022:09:06:41.190
UCI,2005907B000105FF,189941087,155689360,29MAY2022:09:06:41.190
DID,300FB07B00A80BC5,189941088,155689361,29MAY2022:09:06:41.207
UCI,2006207B0000ABCD,189941089,155689361,29MAY2022:09:06:41.207
DID,300FB07B00A80BC2,189941090,155689362,29MAY2022:09:06:41.220
OID,3009307C0035910F,189941091,155689362,29MAY2022:09:06:41.220
UCI,2006207B0000ABCE,189941092,155689362,29MAY2022:09:06:41.220
DID,3009307C0035910F,189941093,155689363,29MAY2022:09:06:41.253
UCI,2005907B00010600,189941094,155689363,29MAY2022:09:06:41.253
DID,300B70820039EF10,189941095,155689364,29MAY2022:09:06:41.270
UCI,2005907B00010600,189941096,155689364,29MAY2022:09:06:41.270
DID,300FB07B00A80BC6,189941097,155689365,29MAY2022:09:06:41.300
UCI,2006207B0000ABCE,189941098,155689365,29MAY2022:09:06:41.300
DID,300FB07B00A80BC3,189941099,155689366,29MAY2022:09:06:41.317
OID,3009307C00359110,189941100,155689366,29MAY2022:09:06:41.317
UCI,2006207B0000ABCF,189941101,155689366,29MAY2022:09:06:41.317
DID,3009307C00359110,189941102,155689367,29MAY2022:09:06:41.347
UCI,2005907B00010601,189941103,155689367,29MAY2022:09:06:41.347
DID,300B70820039EF11,189941104,155689368,29MAY2022:09:06:41.360
UCI,2005907B00010601,189941105,155689368,29MAY2022:09:06:41.360
DID,300FB07B00A80BC7,189941106,155689369,29MAY2022:09:06:41.410
UCI,2006207B0000ABCF,189941107,155689369,29MAY2022:09:06:41.410
DID,3008008700AAE88B,189941108,155689370,29MAY2022:09:06:41.440
OID,3008008700AAE88C,189941109,155689370,29MAY2022:09:06:41.440
DID,3008008700AAE88C,189941110,155689371,29MAY2022:09:06:41.457
DID,3008B0880079BCA7,189941111,155689372,29MAY2022:09:06:41.487
DID,3008B0880079BCAC,189941112,155689373,29MAY2022:09:06:41.520
DID,3008B0880079BCA8,189941113,155689374,29MAY2022:09:06:41.550
JID,10BFC200006EE50B,189941114,155689374,29MAY2022:09:06:41.550
DID,3008B0880079BCAD,189941115,155689375,29MAY2022:09:06:41.567
JID,10BFC200006EE50C,189941116,155689375,29MAY2022:09:06:41.567
DID,300DD090000186DF,189941117,155689376,29MAY2022:09:06:41.597
DID,300DD090000186E2,189941118,155689377,29MAY2022:09:06:41.627
DID,3008B0880079BCAA,189941119,155689378,29MAY2022:09:06:41.643
DID,3008B0880079BCAF,189941120,155689379,29MAY2022:09:06:41.673
DID,3008B0880079BCAB,189941121,155689380,29MAY2022:09:06:41.690
DID,3008B0880079BCB0,189941122,155689381,29MAY2022:09:06:41.720
DID,3009008F001BE1B0,189941123,155689382,29MAY2022:09:06:41.737
DID,3009008F001BE1B1,189941124,155689383,29MAY2022:09:06:41.770
DID,300D30900180BC91,189941125,155689384,29MAY2022:09:06:41.783
OID,300D30900180BC92,189941126,155689384,29MAY2022:09:06:41.783
DID,300D30900180BC92,189941127,155689385,29MAY2022:09:06:41.817
DID,300D30900180BC93,189941128,155689386,29MAY2022:09:06:41.893
DID,300D30900180C2D4,189941129,155689387,29MAY2022:09:06:41.987
DID,3004D0910013B1D5,189941130,155689388,29MAY2022:09:06:42.097
DID,3004D0910013B1D9,189941131,155689389,29MAY2022:09:06:42.237
DID,3004D0910013B1D6,189941132,155689390,29MAY2022:09:06:42.360
DID,3004D0910013B1DA,189941133,155689391,29MAY2022:09:06:42.470
DID,3004D0910013B1D7,189941134,155689392,29MAY2022:09:06:42.520
DID,3004D0910013B1DB,189941135,155689393,29MAY2022:09:06:42.550
DID,3004D0910013B1D8,189941136,155689394,29MAY2022:09:06:42.580
DID,3004D0910013B1DC,189941137,155689395,29MAY2022:09:06:42.597
DID,3008405D00277D4E,189941138,155689396,29MAY2022:09:06:42.627
OID,3008405D00277D53,189941139,155689396,29MAY2022:09:06:42.627
DID,3008405D00277D53,189941140,155689397,29MAY2022:09:06:42.643
DID,3004005B01082287,189941141,155689398,29MAY2022:09:06:42.673
OID,3004005B01082288,189941142,155689398,29MAY2022:09:06:42.673
DID,3004005B01082288,189941143,155689399,29MAY2022:09:06:42.690
DID,300C70910070DC3C,189941144,155689400,29MAY2022:09:06:42.720
OID,300C70910070DC3D,189941145,155689400,29MAY2022:09:06:42.720
DID,300C70910070DC3D,189941146,155689401,29MAY2022:09:06:42.737
DID,0140D94000BFEDA2,189941147,155689402,29MAY2022:09:06:42.770
DID,3003605B010065E9,189941148,155689403,29MAY2022:09:06:42.800
OID,3003605B010065EA,189941149,155689403,29MAY2022:09:06:42.800
DID,3003605B010065EA,189941150,155689404,29MAY2022:09:06:42.817
DID,3008405D00277D4A,189941151,155689405,29MAY2022:09:06:42.847
OID,3008405D00277D4F,189941152,155689405,29MAY2022:09:06:42.847
DID,3008405D00277D4F,189941153,155689406,29MAY2022:09:06:42.860
DID,3008405D00277D4B,189941154,155689407,29MAY2022:09:06:42.893
OID,3008405D00277D50,189941155,155689407,29MAY2022:09:06:42.893
DID,3008405D00277D50,189941156,155689408,29MAY2022:09:06:42.910
DID,3008405D00277D4C,189941157,155689409,29MAY2022:09:06:42.940
OID,3008405D00277D51,189941158,155689409,29MAY2022:09:06:42.940
DID,3008405D00277D51,189941159,155689410,29MAY2022:09:06:42.957
DID,3008405D00277D4D,189941160,155689411,29MAY2022:09:06:42.970
OID,3008405D00277D52,189941161,155689411,29MAY2022:09:06:42.970
DID,3008405D00277D52,189941162,155689412,29MAY2022:09:06:43.020
DID,10BFC200006EE507,189941163,155689413,29MAY2022:09:06:43.033
OID,10BFC200006EE508,189941164,155689413,29MAY2022:09:06:43.033
DID,10BFC200006EE508,189941165,155689414,29MAY2022:09:06:43.080
DID,10BFC200006EE509,189941166,155689415,29MAY2022:09:06:43.110
DID,10BFC200006EE50A,189941167,155689416,29MAY2022:09:06:43.127
DID,3006F063013B924B,189941168,155689417,29MAY2022:09:06:43.157
OID,3006F063013B924C,189941169,155689417,29MAY2022:09:06:43.157
DID,3006F063013B924C,189941170,155689418,29MAY2022:09:06:43.173
DID,30046092018B73A3,189941171,155689419,29MAY2022:09:06:43.203
JID,10BFC200006EE514,189941172,155689419,29MAY2022:09:06:43.203
DID,300410920187E1CD,189941173,155689420,29MAY2022:09:06:43.220
JID,10BFC200006EE515,189941174,155689420,29MAY2022:09:06:43.220
DID,30046092018B73A4,189941175,155689421,29MAY2022:09:06:43.250
DID,300410920187E1CE,189941176,155689422,29MAY2022:09:06:43.267
DID,30046092018B73A5,189941177,155689423,29MAY2022:09:06:43.300
DID,300410920187E1CF,189941178,155689424,29MAY2022:09:06:43.313
DID,3.00751E+15,189941179,155689425,29MAY2022:09:06:43.343
DID,0140D94000BFEB17,189941180,155689426,29MAY2022:09:06:43.360
DID,0140D94000BFED9D,189941181,155689427,29MAY2022:09:06:43.377
DID,0140D94000BFE84A,189941182,155689428,29MAY2022:09:06:43.390
DID,3005B08F00B68DA8,189941183,155689429,29MAY2022:09:06:43.407
DID,300DD090000186DD,189941184,155689430,29MAY2022:09:06:43.423
JID,10BFC200006EE50D,189941185,155689430,29MAY2022:09:06:43.423
DID,300DD090000186E0,189941186,155689431,29MAY2022:09:06:43.470
JID,10BFC200006EE50E,189941187,155689431,29MAY2022:09:06:43.470
DID,300DD090000186DE,189941188,155689432,29MAY2022:09:06:43.487
DID,300DD090000186E1,189941189,155689433,29MAY2022:09:06:43.533
DID,300CA03902344FA1,189941190,155689434,29MAY2022:09:06:43.563
DID,300A508F002BFFA0,189941191,155689435,29MAY2022:09:06:43.593
DID,300720880129C187,189941192,155689436,29MAY2022:09:06:43.627
OID,300720880129C18A,189941193,155689436,29MAY2022:09:06:43.627
DID,300720880129C18A,189941194,155689437,29MAY2022:09:06:43.657
DID,300D60860137F665,189941195,155689438,29MAY2022:09:06:43.673
DID,300D60860137F668,189941196,155689439,29MAY2022:09:06:43.690
DID,300FD09801D644DB,189941197,155689440,29MAY2022:09:06:43.720
OID,300FE09801D70A08,189941198,155689440,29MAY2022:09:06:43.720
DID,300FE09801D70A08,189941199,155689441,29MAY2022:09:06:43.737
DID,300FB09801D516A2,189941200,155689442,29MAY2022:09:06:43.767
OID,300FF09801D7FB4F,189941201,155689442,29MAY2022:09:06:43.767
DID,300FF09801D7FB4F,189941202,155689443,29MAY2022:09:06:43.800
DID,300CA03902344F9C,189941203,155689444,29MAY2022:09:06:43.813
JID,10BFC200006EE505,189941204,155689444,29MAY2022:09:06:43.813
DID,300A508F002BFF9B,189941205,155689445,29MAY2022:09:06:43.843
JID,10BFC200006EE506,189941206,155689445,29MAY2022:09:06:43.843
DID,300CA03902344F9D,189941207,155689446,29MAY2022:09:06:43.860
DID,300A508F002BFF9C,189941208,155689447,29MAY2022:09:06:43.890
DID,300CA03902344F9E,189941209,155689448,29MAY2022:09:06:43.907
DID,300A508F002BFF9D,189941210,155689449,29MAY2022:09:06:43.923
DID,300CA03902344F9F,189941211,155689450,29MAY2022:09:06:43.953
DID,300A508F002BFF9E,189941212,155689451,29MAY2022:09:06:43.970
DID,300CA03902344FA0,189941213,155689452,29MAY2022:09:06:44.000
DID,300A508F002BFF9F,189941214,155689453,29MAY2022:09:06:44.110
DID,300A308100827AF4,189941215,155689454,29MAY2022:09:06:44.237
DID,300A308100827AF7,189941216,155689455,29MAY2022:09:06:44.347
DID,3001903C00570FC3,189941217,155689456,29MAY2022:09:06:44.410
OID,3001903C00570FC9,189941218,155689456,29MAY2022:09:06:44.410
DID,3001903C00570FC9,189941219,155689457,29MAY2022:09:06:44.470
DID,3001903C00570FC4,189941220,155689458,29MAY2022:09:06:44.693
OID,3001903C00570FCA,189941221,155689458,29MAY2022:09:06:44.693
DID,3001903C00570FCA,189941222,155689459,29MAY2022:09:06:44.850
DID,3001903C00570FC5,189941223,155689460,29MAY2022:09:06:45.037
OID,3001903C00570FCB,189941224,155689460,29MAY2022:09:06:45.037
DID,3001903C00570FCB,189941225,155689461,29MAY2022:09:06:45.100
DID,3001903C00570FC6,189941226,155689462,29MAY2022:09:06:45.130
OID,3001903C00570FCC,189941227,155689462,29MAY2022:09:06:45.130
DID,3001903C00570FCC,189941228,155689463,29MAY2022:09:06:45.223
DID,3001903C00570FC7,189941229,155689464,29MAY2022:09:06:45.443
OID,3001903C00570FCD,189941230,155689464,29MAY2022:09:06:45.443
DID,3001903C00570FCD,189941231,155689465,29MAY2022:09:06:45.600
DID,3001903C00570FC8,189941232,155689466,29MAY2022:09:06:45.787
OID,3001903C00570FCE,189941233,155689466,29MAY2022:09:06:45.787
DID,3001903C00570FCE,189941234,155689467,29MAY2022:09:06:45.973
DID,3009408F001E84DB,189941235,155689468,29MAY2022:09:06:46.220
OID,3009408F001E84DE,189941236,155689468,29MAY2022:09:06:46.220
DID,3009408F001E84DE,189941237,155689469,29MAY2022:09:06:46.440
DID,3009408F001E84E1,189941238,155689470,29MAY2022:09:06:46.597
DID,3009408F001E8994,189941239,155689471,29MAY2022:09:06:46.737
DID,3009408F001E84DC,189941240,155689472,29MAY2022:09:06:46.910
OID,3009408F001E84DF,189941241,155689472,29MAY2022:09:06:46.910
DID,3009408F001E84DF,189941242,155689473,29MAY2022:09:06:47.080
DID,3009408F001E84E2,189941243,155689474,29MAY2022:09:06:47.287
DID,3009408F001E8995,189941244,155689475,29MAY2022:09:06:47.430
DID,300BE05D00538EC1,189941245,155689476,29MAY2022:09:06:47.617
OID,300BE05D00538EC7,189941246,155689476,29MAY2022:09:06:47.617
DID,300BE05D00538EC7,189941247,155689477,29MAY2022:09:06:47.820
DID,300BE05D00538ECD,189941248,155689478,29MAY2022:09:06:48.020
DID,300BE05D00538ED3,189941249,155689479,29MAY2022:09:06:48.177
DID,10BFC200006E82FC,189941250,155689480,29MAY2022:09:06:48.537
DID,10BFC200006E9C74,189941251,155689481,29MAY2022:09:06:48.740
DID,10BFC200006E82FD,189941252,155689482,29MAY2022:09:06:48.943
DID,10BFC200006EE519,189941253,155689483,29MAY2022:09:06:49.160
DID,10BFC200006EA22B,189941254,155689484,29MAY2022:09:06:49.440
DID,10BFC200006EE51A,189941255,155689485,29MAY2022:09:06:49.643
DID,10BFC200006EA22C,189941256,155689486,29MAY2022:09:06:49.893
DID,10BFC200006EE505,189941257,155689487,29MAY2022:09:06:50.080
DID,10BFC200006EE506,189941258,155689488,29MAY2022:09:06:50.257
DID,10BFC200006EE50B,189941259,155689489,29MAY2022:09:06:50.397
DID,10BFC200006EE50C,189941260,155689490,29MAY2022:09:06:50.583
DID,10BFC200006EE50D,189941261,155689491,29MAY2022:09:06:50.693
DID,10BFC200006EE50E,189941262,155689492,29MAY2022:09:06:50.867
DID,10BFC200006EE514,189941263,155689493,29MAY2022:09:06:51.020
DID,10BFC200006EE515,189941264,155689494,29MAY2022:09:06:51.180
DID,10BFC200006F104E,189941265,155689495,29MAY2022:09:06:51.350
DID,3003A05C0278F821,189941266,155689496,29MAY2022:09:06:51.583
OID,3003A05C0278F822,189941267,155689496,29MAY2022:09:06:51.583
DID,3003A05C0278F822,189941268,155689497,29MAY2022:09:06:51.757
DID,300BE05D00538EC0,189941269,155689498,29MAY2022:09:06:51.943
OID,300BE05D00538EC6,189941270,155689498,29MAY2022:09:06:51.943
DID,300BE05D00538EC6,189941271,155689499,29MAY2022:09:06:52.133
DID,300BE05D00538ECC,189941272,155689500,29MAY2022:09:06:52.303
DID,300BE05D00538ED2,189941273,155689501,29MAY2022:09:06:52.443
DID,300A606D0044D17C,189941274,155689502,29MAY2022:09:06:52.647
OID,300A306D0042CDBE,189941275,155689502,29MAY2022:09:06:52.647
UCI,2005906D00012960,189941276,155689502,29MAY2022:09:06:52.647
DID,300A306D0042CDBE,189941277,155689503,29MAY2022:09:06:52.850
UCI,2005B06D0000736C,189941278,155689503,29MAY2022:09:06:52.850
DID,300A306D0042CDC4,189941279,155689504,29MAY2022:09:06:53.040
UCI,2005B06D0000736C,189941280,155689504,29MAY2022:09:06:53.040
DID,300A606D0044D182,189941281,155689505,29MAY2022:09:06:53.180
UCI,2005906D00012960,189941282,155689505,29MAY2022:09:06:53.180
DID,300BE05D00538EC2,189941283,155689506,29MAY2022:09:06:53.370
OID,300BE05D00538EC8,189941284,155689506,29MAY2022:09:06:53.370
DID,300BE05D00538EC8,189941285,155689507,29MAY2022:09:06:53.557
DID,300BE05D00538ECE,189941286,155689508,29MAY2022:09:06:53.713
DID,300BE05D00538ED4,189941287,155689509,29MAY2022:09:06:53.870
DID,300BE05D00538EC3,189941288,155689510,29MAY2022:09:06:54.040
OID,300BE05D00538EC9,189941289,155689510,29MAY2022:09:06:54.040
DID,300BE05D00538EC9,189941290,155689511,29MAY2022:09:06:54.230
DID,300BE05D00538ECF,189941291,155689512,29MAY2022:09:06:54.403
DID,300BE05D00538ED5,189941292,155689513,29MAY2022:09:06:54.527
DID,300BE05D00538EC4,189941293,155689514,29MAY2022:09:06:54.700
OID,300BE05D00538ECA,189941294,155689514,29MAY2022:09:06:54.700
DID,300BE05D00538ECA,189941295,155689515,29MAY2022:09:06:54.887
DID,300BE05D00538ED0,189941296,155689516,29MAY2022:09:06:55.073
DID,300BE05D00538ED6,189941297,155689517,29MAY2022:09:06:55.213
DID,300BE05D00538EC5,189941298,155689518,29MAY2022:09:06:55.400
OID,300BE05D00538ECB,189941299,155689518,29MAY2022:09:06:55.400
DID,300BE05D00538ECB,189941300,155689519,29MAY2022:09:06:55.587
DID,300BE05D00538ED1,189941301,155689520,29MAY2022:09:06:55.760
DID,300BE05D00538ED7,189941302,155689521,29MAY2022:09:06:55.900
DID,3003B06700BA9DC3,189941303,155689522,29MAY2022:09:06:56.107
OID,0140D94000BD7A61,189941304,155689522,29MAY2022:09:06:56.107
DID,0140D94000BD7A61,189941305,155689523,29MAY2022:09:06:56.280
DID,300A308100827AF2,189941306,155689524,29MAY2022:09:06:56.467
DID,300A308100827AF5,189941307,155689525,29MAY2022:09:06:56.590
DID,300A308100827AF3,189941308,155689526,29MAY2022:09:06:56.700
DID,300A308100827AF6,189941309,155689527,29MAY2022:09:06:56.887
DID,3007C088006E307A,189941310,155689528,29MAY2022:09:06:57.060
DID,30078088006B7B7D,189941311,155689529,29MAY2022:09:06:57.187
DID,3004D08D00A41AA3,189941312,155689530,29MAY2022:09:06:57.437
DID,3004D08D00A41AA4,189941313,155689531,29MAY2022:09:06:57.687
DID,300F808D01270E52,189941314,155689532,29MAY2022:09:06:57.873
OID,300F808D01270E53,189941315,155689532,29MAY2022:09:06:57.873
DID,300F808D01270E53,189941316,155689533,29MAY2022:09:06:58.060
DID,0140D94000BFED96,189941317,155689534,29MAY2022:09:06:58.293
OID,0140D94000BFED97,189941318,155689534,29MAY2022:09:06:58.293
DID,0140D94000BFED97,189941319,155689535,29MAY2022:09:06:58.450
DID,3001509600C21951,189941320,155689536,29MAY2022:09:06:58.590
DID,3.01E+149,189941321,155689537,29MAY2022:09:06:58.763
DID,300C0005002C1F25,189941322,155689538,29MAY2022:09:06:58.920
DID,300C2005002D92AE,189941323,155689539,29MAY2022:09:06:59.077
DID,300D206502211419,189941324,155689540,29MAY2022:09:06:59.233
OID,300D20650221141B,189941325,155689540,29MAY2022:09:06:59.233
DID,300D20650221141B,189941326,155689541,29MAY2022:09:06:59.393
DID,300D20650221141A,189941327,155689542,29MAY2022:09:06:59.580
OID,300D20650221141C,189941328,155689542,29MAY2022:09:06:59.580
DID,300D20650221141C,189941329,155689543,29MAY2022:09:06:59.737
DID,3004B098008B8CA0,189941330,155689544,29MAY2022:09:06:59.957
OID,3004B098008B8CA1,189941331,155689544,29MAY2022:09:06:59.957
DID,3004B098008B8CA1,189941332,155689545,29MAY2022:09:07:00.113
DID,3.00101E+15,189941333,155689546,29MAY2022:09:07:00.333
DID,300A606D0044D177,189941334,155689547,29MAY2022:09:07:00.597
OID,300A306D0042CDB9,189941335,155689547,29MAY2022:09:07:00.597
UCI,2005906D0001295B,189941336,155689547,29MAY2022:09:07:00.597
DID,300A306D0042CDB9,189941337,155689548,29MAY2022:09:07:00.833
UCI,2005B06D00007367,189941338,155689548,29MAY2022:09:07:00.833
DID,300A306D0042CDBF,189941339,155689549,29MAY2022:09:07:01.007
UCI,2005B06D00007367,189941340,155689549,29MAY2022:09:07:01.007
DID,300A606D0044D17D,189941341,155689550,29MAY2022:09:07:01.163
UCI,2005906D0001295B,189941342,155689550,29MAY2022:09:07:01.163
DID,300A606D0044D178,189941343,155689551,29MAY2022:09:07:01.393
OID,300A306D0042CDBA,189941344,155689551,29MAY2022:09:07:01.393
UCI,2005906D0001295C,189941345,155689551,29MAY2022:09:07:01.393
DID,300A306D0042CDBA,189941346,155689552,29MAY2022:09:07:01.630
UCI,2005B06D00007368,189941347,155689552,29MAY2022:09:07:01.630
DID,300A306D0042CDC0,189941348,155689553,29MAY2022:09:07:01.817
UCI,2005B06D00007368,189941349,155689553,29MAY2022:09:07:01.817
DID,300A606D0044D17E,189941350,155689554,29MAY2022:09:07:01.970
UCI,2005906D0001295C,189941351,155689554,29MAY2022:09:07:01.970
DID,300A606D0044D179,189941352,155689555,29MAY2022:09:07:02.240
OID,300A306D0042CDBB,189941353,155689555,29MAY2022:09:07:02.240
UCI,2005906D0001295D,189941354,155689555,29MAY2022:09:07:02.240
DID,300A306D0042CDBB,189941355,155689556,29MAY2022:09:07:02.457
UCI,2005B06D00007369,189941356,155689556,29MAY2022:09:07:02.457
DID,300A306D0042CDC1,189941357,155689557,29MAY2022:09:07:02.643
UCI,2005B06D00007369,189941358,155689557,29MAY2022:09:07:02.643
DID,300A606D0044D17F,189941359,155689558,29MAY2022:09:07:02.800
UCI,2005906D0001295D,189941360,155689558,29MAY2022:09:07:02.800
DID,300A606D0044D17A,189941361,155689559,29MAY2022:09:07:03.037
OID,300A306D0042CDBC,189941362,155689559,29MAY2022:09:07:03.037
UCI,2005906D0001295E,189941363,155689559,29MAY2022:09:07:03.037
DID,300A306D0042CDBC,189941364,155689560,29MAY2022:09:07:03.240
UCI,2005B06D0000736A,189941365,155689560,29MAY2022:09:07:03.240
DID,300A306D0042CDC2,189941366,155689561,29MAY2022:09:07:03.457
UCI,2005B06D0000736A,189941367,155689561,29MAY2022:09:07:03.457
DID,300A606D0044D180,189941368,155689562,29MAY2022:09:07:03.630
UCI,2005906D0001295E,189941369,155689562,29MAY2022:09:07:03.630
DID,300A606D0044D17B,189941370,155689563,29MAY2022:09:07:03.880
OID,300A306D0042CDBD,189941371,155689563,29MAY2022:09:07:03.880
UCI,2005906D0001295F,189941372,155689563,29MAY2022:09:07:03.880
DID,300A306D0042CDBD,189941373,155689564,29MAY2022:09:07:04.130
UCI,2005B06D0000736B,189941374,155689564,29MAY2022:09:07:04.130
DID,300A306D0042CDC3,189941375,155689565,29MAY2022:09:07:04.347
UCI,2005B06D0000736B,189941376,155689565,29MAY2022:09:07:04.347
DID,300A606D0044D181,189941377,155689566,29MAY2022:09:07:04.550
UCI,2005906D0001295F,189941378,155689566,29MAY2022:09:07:04.550
DID,0140D94000BFE998,189941379,155689567,29MAY2022:09:07:04.830
DID,300F608200695B5A,189941380,155689568,29MAY2022:09:07:05.067
DID,300A5086004F3AD9,189941381,155689569,29MAY2022:09:07:05.287
DID,300A6086004FFEBD,189941382,155689570,29MAY2022:09:07:05.503
OID,300AC08600542CC9,189941383,155689570,29MAY2022:09:07:05.503
DID,300AC08600542CC9,189941384,155689571,29MAY2022:09:07:05.707
DID,300A5086004F3C53,189941385,155689572,29MAY2022:09:07:05.893
DID,3009408F001E84DD,189941386,155689573,29MAY2022:09:07:06.113
OID,3009408F001E84E0,189941387,155689573,29MAY2022:09:07:06.113
DID,3009408F001E84E0,189941388,155689574,29MAY2022:09:07:06.333
DID,3009408F001E84E3,189941389,155689575,29MAY2022:09:07:06.583
DID,3009408F001E8996,189941390,155689576,29MAY2022:09:07:06.800
DID,300C70050030EAB1,189941391,155689577,29MAY2022:09:07:07.067
DID,300BF005002B536A,189941392,155689578,29MAY2022:09:07:07.300
DID,300C70050030EAB2,189941393,155689579,29MAY2022:09:07:07.533
DID,300BF005002B536B,189941394,155689580,29MAY2022:09:07:07.737
DID,300A505F0274E0C9,189941395,155689581,29MAY2022:09:07:07.957
OID,300A505F0274E0CA,189941396,155689581,29MAY2022:09:07:07.957
DID,300A505F0274E0CA,189941397,155689582,29MAY2022:09:07:08.177
DID,30041083006C7A10,189941398,155689583,29MAY2022:09:07:08.503
OID,30041083006C7A11,189941399,155689583,29MAY2022:09:07:08.503
DID,30041083006C7A11,189941400,155689584,29MAY2022:09:07:08.737
DID,3004509401768B31,189941401,155689585,29MAY2022:09:07:09.033
DID,3005609700BD6107,189941402,155689586,29MAY2022:09:07:09.300
OID,3005609700BD6108,189941403,155689586,29MAY2022:09:07:09.300
DID,3005609700BD6108,189941404,155689587,29MAY2022:09:07:09.503
DID,300B909800DEF22C,189941405,155689588,29MAY2022:09:07:09.800
OID,300B909800DEF22D,189941406,155689588,29MAY2022:09:07:09.800
DID,300B909800DEF22D,189941407,155689589,29MAY2022:09:07:10.080
DID,300EF016001601F8,189941408,155689590,29MAY2022:09:07:10.410
DID,300EF016001601F9,189941409,155689591,29MAY2022:09:07:10.737
DID,300EF016001601FA,189941410,155689592,29MAY2022:09:07:11.050
DID,300EF016001601FB,189941411,155689593,29MAY2022:09:07:11.347
DID,300EF01600160774,189941412,155689594,29MAY2022:09:07:11.613
DID,300F202A00062D06,189941413,155689595,29MAY2022:09:07:11.973
JID,10BFC200006E82FC,189941414,155689595,29MAY2022:09:07:11.973
DID,0140D94000BF91CF,189941415,155689596,29MAY2022:09:07:12.143
JID,10BFC200006E9C74,189941416,155689596,29MAY2022:09:07:12.143
DID,300F202A00062D08,189941417,155689597,29MAY2022:09:07:12.330
JID,10BFC200006E82FD,189941418,155689597,29MAY2022:09:07:12.330
DID,300F109000113D5C,189941419,155689598,29MAY2022:09:07:12.520
JID,10BFC200006EE519,189941420,155689598,29MAY2022:09:07:12.520
DID,300E60900009131F,189941421,155689599,29MAY2022:09:07:12.753
JID,10BFC200006EA22B,189941422,155689599,29MAY2022:09:07:12.753
DID,0140D94000BFE7F3,189941423,155689600,29MAY2022:09:07:12.927
JID,10BFC200006EE51A,189941424,155689600,29MAY2022:09:07:12.927
DID,300EB090000C9590,189941425,155689601,29MAY2022:09:07:13.113
JID,10BFC200006EA22C,189941426,155689601,29MAY2022:09:07:13.113
DID,300F202A00062D07,189941427,155689602,29MAY2022:09:07:13.377
DID,0140D94000BF91D0,189941428,155689603,29MAY2022:09:07:13.550
DID,300F202A00062D09,189941429,155689604,29MAY2022:09:07:13.720
DID,300F109000113D5D,189941430,155689605,29MAY2022:09:07:13.923
DID,300E609000091320,189941431,155689606,29MAY2022:09:07:14.127
DID,0140D94000BFE7F4,189941432,155689607,29MAY2022:09:07:14.300
DID,300EB090000C9591,189941433,155689608,29MAY2022:09:07:14.503
DID,300A5086004F3ADA,189941434,155689609,29MAY2022:09:07:14.720
DID,300A6086004FFEBE,189941435,155689610,29MAY2022:09:07:14.910
OID,300AC08600542CCA,189941436,155689610,29MAY2022:09:07:14.910
DID,300AC08600542CCA,189941437,155689611,29MAY2022:09:07:15.127
DID,300A5086004F3C54,189941438,155689612,29MAY2022:09:07:15.300
DID,10BFC200006DD4B9,189941439,155689613,29MAY2022:09:07:15.533
DID,10BFC200006DD4BA,189941440,155689614,29MAY2022:09:07:15.690
DID,300EF08800C6195C,189941441,155689615,29MAY2022:09:13:57.563
DID,300900840012A1CA,189941442,155689616,29MAY2022:09:13:57.597
DID,3005706D0008CC83,189941443,155689617,29MAY2022:09:13:57.627
DID,3005706D0008CC82,189941444,155689618,29MAY2022:09:13:57.660
DID,3009F09600683D41,189941445,155689619,29MAY2022:09:13:57.707
OID,3009F09600683D47,189941446,155689619,29MAY2022:09:13:57.707
DID,3009F09600683D47,189941447,155689620,29MAY2022:09:13:57.720
DID,3009F09600683D40,189941448,155689621,29MAY2022:09:13:57.750
OID,3009F09600683D46,189941449,155689621,29MAY2022:09:13:57.750
DID,3009F09600683D46,189941450,155689622,29MAY2022:09:13:57.783
DID,3009F09600683D3F,189941451,155689623,29MAY2022:09:13:57.800
DID,3009F09600683D45,189941452,155689624,29MAY2022:09:13:57.813
DID,3009F09600683D3E,189941453,155689625,29MAY2022:09:13:57.847
OID,3009F09600683D44,189941454,155689625,29MAY2022:09:13:57.847
DID,3009F09600683D44,189941455,155689626,29MAY2022:09:13:57.860
DID,3009F09600683D3D,189941456,155689627,29MAY2022:09:13:57.893
OID,3009F09600683D43,189941457,155689627,29MAY2022:09:13:57.893
DID,3009F09600683D43,189941458,155689628,29MAY2022:09:13:57.910
DID,3009F09600683D3C,189941459,155689629,29MAY2022:09:13:57.957
OID,3009F09600683D42,189941460,155689629,29MAY2022:09:13:57.957
DID,3009F09600683D42,189941461,155689630,29MAY2022:09:13:57.970
DID,3004709600251E1C,189941462,155689631,29MAY2022:09:13:58.033
DID,3004609600248A84,189941463,155689632,29MAY2022:09:13:58.050
DID,300480960025E0EB,189941464,155689633,29MAY2022:09:13:58.063
DID,3004709600251E1B,189941465,155689634,29MAY2022:09:13:58.097
DID,3004609600248A83,189941466,155689635,29MAY2022:09:13:58.110
DID,300480960025E0EA,189941467,155689636,29MAY2022:09:13:58.127
DID,300EF08800C6195D,189941468,155689637,29MAY2022:09:13:58.143
DID,300640910024E53D,189941469,155689638,29MAY2022:09:13:58.173
DID,3006A091002933F8,189941470,155689639,29MAY2022:09:13:58.190
