ID_TICKETS,CPR_DOCUMENTNO,CPR_DOCUMENTTYPE,CPR_STATUS,CPR_ITEMNO,CPR_CPNNO,CPR_SUBQUALIFIER,CPR_LANGUAGE,CPR_SOURCE,CPR_ENCODING,CPR_FREETEXT,CPR_MARKETINGCOMP,ID_PRODUCTLEVEL,CPR_DOCUMENTNO1,CPR_DOCUMENTTYPE1,CPR_STATUS1,DWH_SNAPSHOTTIMESTAMP
61349616,2.32246E+12,E,ASS,,1,,,,,,,155681702,2.32246E+12,E,ASS,29MAY2022:06:59:18.983
61349617,2.3278E+12,E,ASS,,1,,,,,,,155681704,2.3278E+12,E,ASS,29MAY2022:06:59:19.077
61349618,2.3278E+12,E,ASS,,1,,,,,,,155681713,2.3278E+12,E,ASS,29MAY2022:06:59:19.310
61349619,2.3278E+12,E,ASS,,1,,,,,,,155681722,2.3278E+12,E,ASS,29MAY2022:06:59:19.530
61349620,2.3278E+12,E,ASS,,1,,,,,,,155681731,2.3278E+12,E,ASS,29MAY2022:06:59:19.767
61349621,2.32394E+12,E,ASS,,1,,,,,,,155681749,2.32394E+12,E,ASS,29MAY2022:06:59:21.390
61349622,2.32394E+12,E,ASS,,2,,,,,,,155681750,2.32394E+12,E,ASS,29MAY2022:06:59:21.550
61349623,2.32246E+12,E,ASS,,1,,,,,,,155681760,2.32246E+12,E,ASS,29MAY2022:06:59:22.717
61349624,2.32246E+12,E,ASS,,2,,,,,,,155681761,2.32246E+12,E,ASS,29MAY2022:06:59:22.840
61349625,2.32246E+12,E,ASS,,3,,,,,,,155681762,2.32246E+12,E,ASS,29MAY2022:06:59:22.980
61349626,2.32337E+12,E,ASS,,1,,,,,,,155681771,2.32337E+12,E,ASS,29MAY2022:06:59:24.153
61349627,2.32337E+12,E,ASS,,2,,,,,,,155681772,2.32337E+12,E,ASS,29MAY2022:06:59:24.327
61349628,2.32337E+12,E,ASS,,1,,,,,,,155681775,2.32337E+12,E,ASS,29MAY2022:06:59:24.857
61349629,2.32337E+12,E,ASS,,1,,,,,,,155681781,2.32337E+12,E,ASS,29MAY2022:06:59:25.373
61349630,2.32337E+12,E,ASS,,2,,,,,,,155681782,2.32337E+12,E,ASS,29MAY2022:06:59:25.467
61349631,2.32246E+12,E,ASS,,2,,,,,,,155681788,2.32246E+12,E,ASS,29MAY2022:06:59:25.717
61349632,2.32337E+12,E,ASS,,1,,,,,,,155681789,2.32337E+12,E,ASS,29MAY2022:06:59:25.763
61349633,2.32246E+12,E,ASS,,1,,,,,,,155681791,2.32246E+12,E,ASS,29MAY2022:06:59:25.827
61349634,2.32246E+12,E,ASS,,2,,,,,,,155681792,2.32246E+12,E,ASS,29MAY2022:06:59:25.860
61349635,2.32246E+12,E,ASS,,1,,,,,,,155681793,2.32246E+12,E,ASS,29MAY2022:06:59:25.907
61349636,2.32246E+12,E,ASS,,2,,,,,,,155681794,2.32246E+12,E,ASS,29MAY2022:06:59:25.937
61349637,2.32246E+12,E,ASS,,1,,,,,,,155681797,2.32246E+12,E,ASS,29MAY2022:06:59:26.047
61349638,2.32246E+12,E,ASS,,2,,,,,,,155681799,2.32246E+12,E,ASS,29MAY2022:06:59:26.110
61349639,2.32588E+12,E,ASS,,2,,,,,,,155681803,2.32588E+12,E,ASS,29MAY2022:06:59:26.250
61349640,2.32246E+12,E,ASS,,2,,,,,,,155681808,2.32246E+12,E,ASS,29MAY2022:06:59:26.407
61349641,2.32952E+12,E,ASS,,1,,,,,,,155681809,2.32952E+12,E,ASS,29MAY2022:06:59:26.453
61349642,2.32952E+12,E,ASS,,2,,,,,,,155681810,2.32952E+12,E,ASS,29MAY2022:06:59:26.487
61349643,2.32337E+12,E,ASS,,1,,,,,,,155681812,2.32337E+12,E,ASS,29MAY2022:07:08:48.817
61349644,2.32246E+12,E,ASS,,1,,,,,,,155681814,2.32246E+12,E,ASS,29MAY2022:07:08:49.050
61349645,2.32246E+12,E,ASS,,2,,,,,,,155681816,2.32246E+12,E,ASS,29MAY2022:07:08:49.457
61349646,2.32588E+12,E,ASS,,2,,,,,,,155681827,2.32588E+12,E,ASS,29MAY2022:07:08:51.540
61349647,2.32246E+12,E,ASS,,1,,,,,,,155681832,2.32246E+12,E,ASS,29MAY2022:07:08:52.633
61349648,2.32246E+12,E,ASS,,2,,,,,,,155681834,2.32246E+12,E,ASS,29MAY2022:07:08:53.057
61349649,2.32246E+12,E,ASS,,2,,,,,,,155681836,2.32246E+12,E,ASS,29MAY2022:07:08:53.710
61349650,2.32246E+12,E,ASS,,2,,,,,,,155681838,2.32246E+12,E,ASS,29MAY2022:07:08:54.143
61349651,2.32246E+12,E,ASS,,2,,,,,,,155681842,2.32246E+12,E,ASS,29MAY2022:07:08:56.363
61349652,2.32524E+12,E,ASS,,2,,,,,,,155681844,2.32524E+12,E,ASS,29MAY2022:07:08:57.063
61349653,2.32671E+12,E,ASS,,2,,,,,,,155681848,2.32671E+12,E,ASS,29MAY2022:07:08:57.783
61349654,2.32952E+12,E,ASS,,2,,,,,,,155681850,2.32952E+12,E,ASS,29MAY2022:07:08:58.143
61349655,2.32246E+12,E,ASS,,1,4,EN,M,1,EXCESS WEIGHT,,155681852,2.32246E+12,E,ASS,29MAY2022:07:08:58.597
61349656,2.32386E+12,E,ASS,,2,,,,,,,155681854,2.32386E+12,E,ASS,29MAY2022:07:08:58.987
61349657,2.32246E+12,E,ASS,,1,4,EN,M,1,SEAT FEE,,155681855,2.32246E+12,E,ASS,29MAY2022:07:08:59.253
61349658,2.32246E+12,E,ASS,,1,4,EN,M,1,SEAT FEE,,155681856,2.32246E+12,E,ASS,29MAY2022:07:08:59.487
61349659,2.32246E+12,E,ASS,,1,4,EN,M,1,SEAT FEE,,155681857,2.32246E+12,E,ASS,29MAY2022:07:09:01.147
61349660,2.32246E+12,E,ASS,,1,4,EN,M,1,SEAT FEE,,155681858,2.32246E+12,E,ASS,29MAY2022:07:09:01.490
61349661,2.32246E+12,E,ASS,,1,4,EN,M,1,SEAT FEE,,155681859,2.32246E+12,E,ASS,29MAY2022:07:09:01.770
61349662,2.32246E+12,E,ASS,,1,4,EN,M,1,SEAT FEE,,155681860,2.32246E+12,E,ASS,29MAY2022:07:09:02.003
61349663,2.32246E+12,E,ASS,,1,,,,,,,155681861,2.32246E+12,E,ASS,29MAY2022:07:09:02.457
61349664,2.32246E+12,E,ASS,,2,,,,,,,155681862,2.32246E+12,E,ASS,29MAY2022:07:09:02.767
61349665,2.32246E+12,E,ASS,,1,,,,,,,155681863,2.32246E+12,E,ASS,29MAY2022:07:09:03.050
61349666,2.32246E+12,E,ASS,,2,,,,,,,155681864,2.32246E+12,E,ASS,29MAY2022:07:09:03.233
61349667,2.32246E+12,E,ASS,,1,4,EN,M,1,SEAT FEE,,155681865,2.32246E+12,E,ASS,29MAY2022:07:09:03.470
61349668,2.32246E+12,E,ASS,,1,4,EN,M,1,SEAT FEE,,155681866,2.32246E+12,E,ASS,29MAY2022:07:09:03.767
61349669,2.32246E+12,E,ASS,,2,,,,,,,155681868,2.32246E+12,E,ASS,29MAY2022:07:09:04.047
61349670,2.32246E+12,E,ASS,,1,,,,,,,155681869,2.32246E+12,E,ASS,29MAY2022:07:09:04.267
61349671,2.32246E+12,E,ASS,,2,,,,,,,155681874,2.32246E+12,E,ASS,29MAY2022:07:09:05.220
61349672,2.32246E+12,E,ASS,,1,,,,,,,155681875,2.32246E+12,E,ASS,29MAY2022:07:09:05.440
61349673,2.32337E+12,E,ASS,,2,,,,,,,155681879,2.32337E+12,E,ASS,29MAY2022:07:09:06.560
61349674,2.32246E+12,E,ASS,,1,,,,,,,155681880,2.32246E+12,E,ASS,29MAY2022:07:09:06.823
61349675,2.32246E+12,E,ASS,,2,,,,,,,155681881,2.32246E+12,E,ASS,29MAY2022:07:09:07.200
61349676,2.32246E+12,E,ASS,,1,,,,,,,155681882,2.32246E+12,E,ASS,29MAY2022:07:09:07.500
61349677,2.32246E+12,E,ASS,,2,,,,,,,155681883,2.32246E+12,E,ASS,29MAY2022:07:09:07.733
61349678,2.32246E+12,E,ASS,,2,,,,,,,155681885,2.32246E+12,E,ASS,29MAY2022:07:09:08.187
61349679,2.32246E+12,E,ASS,,1,,,,,,,155681886,2.32246E+12,E,ASS,29MAY2022:07:09:08.513
61349680,2.32246E+12,E,ASS,,2,,,,,,,155681887,2.32246E+12,E,ASS,29MAY2022:07:09:08.810
61349681,2.32337E+12,E,ASS,,2,,,,,,,155681889,2.32337E+12,E,ASS,29MAY2022:07:09:09.400
61349682,2.32246E+12,E,ASS,,2,,,,,,,155681900,2.32246E+12,E,ASS,29MAY2022:07:09:11.650
61349683,2.32246E+12,E,ASS,,1,,,,,,,155681902,2.32246E+12,E,ASS,29MAY2022:07:09:12.040
61349684,2.32246E+12,E,ASS,,2,,,,,,,155681903,2.32246E+12,E,ASS,29MAY2022:07:09:12.210
61349685,2.32246E+12,E,ASS,,1,,,,,,,155681904,2.32246E+12,E,ASS,29MAY2022:07:09:12.410
61349686,2.32246E+12,E,ASS,,1,,,,,,,155681919,2.32246E+12,E,ASS,29MAY2022:07:09:15.070
61349687,2.32246E+12,E,ASS,,2,,,,,,,155681920,2.32246E+12,E,ASS,29MAY2022:07:09:15.303
61349688,2.32671E+12,E,ASS,,2,,,,,,,155681922,2.32671E+12,E,ASS,29MAY2022:07:09:15.680
61349689,2.32246E+12,E,ASS,,1,4,EN,M,1,SEAT FEE,,155681923,2.32246E+12,E,ASS,29MAY2022:07:09:15.897
61349690,2.32246E+12,E,ASS,,1,,,,,,,155681924,2.32246E+12,E,ASS,29MAY2022:07:09:16.163
61349691,2.32671E+12,E,ASS,,1,,,,,,,155681925,2.32671E+12,E,ASS,29MAY2022:07:09:16.400
61349692,2.32246E+12,E,ASS,,1,,,,,,,155681926,2.32246E+12,E,ASS,29MAY2022:07:09:16.600
61349693,2.32246E+12,E,ASS,,2,,,,,,,155681927,2.32246E+12,E,ASS,29MAY2022:07:09:16.757
61349694,2.32245E+12,E,ASS,,1,,,,,,,155681930,2.32245E+12,E,ASS,29MAY2022:07:09:17.290
61349695,2.32245E+12,E,ASS,,1,,,,,,,155681931,2.32245E+12,E,ASS,29MAY2022:07:09:17.540
61349696,2.32245E+12,E,ASS,,1,,,,,,,155681932,2.32245E+12,E,ASS,29MAY2022:07:09:17.753
61349697,2.32246E+12,E,ASS,,1,,,,,,,155681936,2.32246E+12,E,ASS,29MAY2022:07:09:18.690
61349698,2.32671E+12,E,ASS,,2,,,,,,,155681976,2.32671E+12,E,ASS,29MAY2022:07:09:28.440
61349699,2.32394E+12,E,ASS,,1,,,,,,,155681977,2.32394E+12,E,ASS,29MAY2022:07:09:30.737
61349700,2.32588E+12,E,ASS,,2,,,,,,,155681981,2.32588E+12,E,ASS,29MAY2022:07:09:31.443
61349701,2.32246E+12,E,ASS,,1,4,EN,M,1,SEAT FEE,,155681982,2.32246E+12,E,ASS,29MAY2022:07:09:31.667
61349702,2.32246E+12,E,ASS,,2,,,,,,,155681986,2.32246E+12,E,ASS,29MAY2022:07:09:32.650
61349703,2.32246E+12,E,ASS,,1,,,,,,,155681988,2.32246E+12,E,ASS,29MAY2022:07:09:32.977
61349704,2.32246E+12,E,ASS,,1,,,,,,,155681994,2.32246E+12,E,ASS,29MAY2022:07:09:33.740
61349705,2.32394E+12,E,ASS,,1,,,,,,,155681999,2.32394E+12,E,ASS,29MAY2022:07:09:34.303
61349706,2.32394E+12,E,ASS,,1,,,,,,,155682000,2.32394E+12,E,ASS,29MAY2022:07:09:34.507
61349707,2.32394E+12,E,ASS,,1,,,,,,,155682001,2.32394E+12,E,ASS,29MAY2022:07:09:34.713
61349708,2.32952E+12,E,ASS,,1,,,,,,,155682002,2.32952E+12,E,ASS,29MAY2022:07:09:34.950
61349709,2.32394E+12,E,ASS,,1,,,,,,,155682003,2.32394E+12,E,ASS,29MAY2022:07:09:35.090
61349710,2.32246E+12,E,ASS,,1,,,,,,,155682004,2.32246E+12,E,ASS,29MAY2022:07:09:35.167
61349711,2.32246E+12,E,ASS,,1,,,,,,,155682005,2.32246E+12,E,ASS,29MAY2022:07:09:35.323
61349712,2.32246E+12,E,ASS,,1,4,EN,M,1,SEAT FEE,,155682006,2.32246E+12,E,ASS,29MAY2022:07:09:35.543
61349713,2.32246E+12,E,ASS,,1,4,EN,M,1,SEAT FEE,,155682007,2.32246E+12,E,ASS,29MAY2022:07:09:35.820
61349714,2.32246E+12,E,ASS,,1,4,EN,M,1,SEAT FEE,,155682008,2.32246E+12,E,ASS,29MAY2022:07:09:36.070
61349715,2.32246E+12,E,ASS,,1,4,EN,M,1,SEAT FEE,,155682009,2.32246E+12,E,ASS,29MAY2022:07:09:36.380
61349716,2.32246E+12,E,ASS,,1,4,EN,M,1,SEAT FEE,,155682010,2.32246E+12,E,ASS,29MAY2022:07:09:36.647
61349717,2.32952E+12,E,ASS,,1,,,,,,,155682011,2.32952E+12,E,ASS,29MAY2022:07:09:37.037
61349718,2.32246E+12,E,ASS,,1,4,EN,M,1,EXCESS WEIGHT,,155682015,2.32246E+12,E,ASS,29MAY2022:07:09:37.443
61349719,2.32952E+12,E,ASS,,2,,,,,,,155682018,2.32952E+12,E,ASS,29MAY2022:07:09:37.553
61349720,2.32246E+12,E,ASS,,1,,,,,,,155682019,2.32246E+12,E,ASS,29MAY2022:07:09:37.583
61349721,2.32246E+12,E,ASS,,1,,,,,,,155682021,2.32246E+12,E,ASS,29MAY2022:07:09:37.880
61349722,2.32952E+12,E,ASS,,1,,,,,,,155682026,2.32952E+12,E,ASS,29MAY2022:07:09:38.130
61349723,2.32246E+12,E,ASS,,1,,,,,,,155682027,2.32246E+12,E,ASS,29MAY2022:07:09:38.180
61349724,2.32246E+12,E,ASS,,1,,,,,,,155682028,2.32246E+12,E,ASS,29MAY2022:07:09:38.227
61349725,2.32246E+12,E,ASS,,1,,,,,,,155682029,2.32246E+12,E,ASS,29MAY2022:07:09:38.287
61349726,2.32246E+12,E,ASS,,1,,,,,,,155682030,2.32246E+12,E,ASS,29MAY2022:07:09:38.320
61349727,2.32246E+12,E,ASS,,1,,,,,,,155682031,2.32246E+12,E,ASS,29MAY2022:07:09:38.350
61349728,2.32246E+12,E,ASS,,1,,,,,,,155682032,2.32246E+12,E,ASS,29MAY2022:07:09:38.380
61349729,2.32246E+12,E,ASS,,1,,,,,,,155682035,2.32246E+12,E,ASS,29MAY2022:07:09:38.523
61349730,1.57504E+12,E,ASS,,3,,,,,,,155682039,1.57504E+12,E,ASS,29MAY2022:07:09:38.817
61349731,2.32246E+12,E,ASS,,2,,,,,,,155682043,2.32246E+12,E,ASS,29MAY2022:07:09:38.973
61349732,2.32588E+12,E,ASS,,2,,,,,,,155682048,2.32588E+12,E,ASS,29MAY2022:07:09:39.113
61349733,2.32386E+12,E,ASS,,2,,,,,,,155682050,2.32386E+12,E,ASS,29MAY2022:07:09:39.177
61349734,2.32246E+12,E,ASS,,1,,,,,,,155682051,2.32246E+12,E,ASS,29MAY2022:07:09:39.223
61349735,2.32246E+12,E,ASS,,2,,,,,,,155682052,2.32246E+12,E,ASS,29MAY2022:07:09:39.270
61349736,2.32246E+12,E,ASS,,1,,,,,,,155682053,2.32246E+12,E,ASS,29MAY2022:07:09:39.317
61349737,2.32246E+12,E,ASS,,2,,,,,,,155682054,2.32246E+12,E,ASS,29MAY2022:07:09:39.347
61349738,2.32246E+12,E,ASS,,1,,,,,,,155682055,2.32246E+12,E,ASS,29MAY2022:07:09:39.393
61349739,2.32246E+12,E,ASS,,2,,,,,,,155682056,2.32246E+12,E,ASS,29MAY2022:07:09:39.440
61349740,2.32246E+12,E,ASS,,1,,,,,,,155682057,2.32246E+12,E,ASS,29MAY2022:07:09:39.533
61349741,2.32246E+12,E,ASS,,1,4,EN,M,1,PREPAID BAGGAGE,,155682058,2.32246E+12,E,ASS,29MAY2022:07:09:39.630
61349742,2.32246E+12,E,ASS,,4,,,,,,,155682064,2.32246E+12,E,ASS,29MAY2022:07:09:41.757
61349743,2.32246E+12,E,ASS,,1,,,,,,,155682066,2.32246E+12,E,ASS,29MAY2022:07:09:41.907
61349744,2.32246E+12,E,ASS,,2,,,,,,,155682068,2.32246E+12,E,ASS,29MAY2022:07:09:41.987
61349745,2.32246E+12,E,ASS,,2,,,,,,,155682071,2.32246E+12,E,ASS,29MAY2022:07:09:42.097
61349746,2.32246E+12,E,ASS,,1,,,,,,,155682091,2.32246E+12,E,ASS,29MAY2022:07:09:42.723
61349747,2.32246E+12,E,ASS,,1,,,,,,,155682092,2.32246E+12,E,ASS,29MAY2022:07:09:42.817
61349748,2.32246E+12,E,ASS,,1,,,,,,,155682093,2.32246E+12,E,ASS,29MAY2022:07:09:42.910
61349749,2.32246E+12,E,ASS,,1,,,,,,,155682094,2.32246E+12,E,ASS,29MAY2022:07:09:43.223
61349750,2.32246E+12,E,ASS,,1,,,,,,,155682095,2.32246E+12,E,ASS,29MAY2022:07:09:43.443
61349751,2.32246E+12,E,ASS,,2,,,,,,,155682097,2.32246E+12,E,ASS,29MAY2022:07:09:43.570
61349752,2.32246E+12,E,ASS,,1,,,,,,,155682098,2.32246E+12,E,ASS,29MAY2022:07:09:43.617
61349753,2.32246E+12,E,ASS,,2,,,,,,,155682103,2.32246E+12,E,ASS,29MAY2022:07:09:43.787
61349754,2.32394E+12,E,ASS,,1,,,,,,,155682111,2.32394E+12,E,ASS,29MAY2022:07:09:44.257
61349755,2.32394E+12,E,ASS,,2,,,,,,,155682112,2.32394E+12,E,ASS,29MAY2022:07:09:44.287
61349756,2.32394E+12,E,ASS,,3,,,,,,,155682113,2.32394E+12,E,ASS,29MAY2022:07:09:44.333
61349757,2.32246E+12,E,ASS,,1,,,,,,,155682114,2.32246E+12,E,ASS,29MAY2022:07:09:44.410
61349758,2.32246E+12,E,ASS,,1,,,,,,,155682115,2.32246E+12,E,ASS,29MAY2022:07:09:44.490
61349759,2.32246E+12,E,ASS,,1,,,,,,,155682116,2.32246E+12,E,ASS,29MAY2022:07:09:44.537
61349760,2.32246E+12,E,ASS,,1,,,,,,,155682117,2.32246E+12,E,ASS,29MAY2022:07:09:44.583
61349761,2.32246E+12,E,ASS,,1,,,,,,,155682118,2.32246E+12,E,ASS,29MAY2022:07:09:44.647
61349762,2.32246E+12,E,ASS,,1,4,EN,M,1,SEAT FEE,,155682119,2.32246E+12,E,ASS,29MAY2022:07:09:44.677
61349763,2.32337E+12,E,ASS,,1,4,EN,M,1,SEAT FEE,,155682120,2.32337E+12,E,ASS,29MAY2022:07:13:59.690
61349764,2.32246E+12,E,ASS,,1,,,,,,,155682121,2.32246E+12,E,ASS,29MAY2022:07:13:59.723
61349765,2.32246E+12,E,ASS,,1,,,,,,,155682122,2.32246E+12,E,ASS,29MAY2022:07:13:59.753
61349766,2.32246E+12,E,ASS,,1,,,,,,,155682124,2.32246E+12,E,ASS,29MAY2022:07:13:59.817
61349767,2.32952E+12,E,ASS,,1,,,,,,,155682132,2.32952E+12,E,ASS,29MAY2022:07:14:00.020
61349768,6.18394E+12,E,ASS,,1,,,,,,,155682146,6.18394E+12,E,ASS,29MAY2022:07:14:00.427
61349769,2.32398E+12,E,ASS,,1,,,,,,,155682156,2.32398E+12,E,ASS,29MAY2022:07:14:00.627
61349770,2.32671E+12,E,ASS,,1,,,,,,,155682157,2.32671E+12,E,ASS,29MAY2022:07:14:00.673
61349771,2.32671E+12,E,ASS,,2,,,,,,,155682158,2.32671E+12,E,ASS,29MAY2022:07:14:00.720
61349772,2.32246E+12,E,ASS,,1,,,,,,,155682166,2.32246E+12,E,ASS,29MAY2022:07:14:00.940
61349773,2.32781E+12,E,ASS,,3,,,,,,,155682177,2.32781E+12,E,ASS,29MAY2022:07:14:01.407
61349774,2.32781E+12,E,ASS,,4,,,,,,,155682178,2.32781E+12,E,ASS,29MAY2022:07:14:01.470
61349775,2.32781E+12,E,ASS,,3,,,,,,,155682184,2.32781E+12,E,ASS,29MAY2022:07:14:01.703
61349776,2.32781E+12,E,ASS,,4,,,,,,,155682185,2.32781E+12,E,ASS,29MAY2022:07:14:01.750
61349777,2.32246E+12,E,ASS,,1,,,,,,,155682186,2.32246E+12,E,ASS,29MAY2022:07:14:01.813
61349778,2.32246E+12,E,ASS,,1,,,,,,,155682187,2.32246E+12,E,ASS,29MAY2022:07:14:01.860
61349779,2.32246E+12,E,ASS,,1,,,,,,,155682189,2.32246E+12,E,ASS,29MAY2022:07:14:01.937
61349780,2.32246E+12,E,ASS,,1,,,,,,,155682191,2.32246E+12,E,ASS,29MAY2022:07:14:02.030
61349781,2.32246E+12,E,ASS,,1,,,,,,,155682193,2.32246E+12,E,ASS,29MAY2022:07:14:02.127
61349782,2.32246E+12,E,ASS,,1,,,,,,,155682195,2.32246E+12,E,ASS,29MAY2022:07:14:02.313
61349783,2.32246E+12,E,ASS,,1,,,,,,,155682197,2.32246E+12,E,ASS,29MAY2022:07:14:02.563
61349784,2.32398E+12,E,ASS,,1,,,,,,,155682199,2.32398E+12,E,ASS,29MAY2022:07:14:02.860
61349785,2.32387E+12,E,ASS,,1,,,,,,,155682200,2.32387E+12,E,ASS,29MAY2022:07:14:02.890
61349786,2.32246E+12,E,ASS,,1,,,,,,,155682202,2.32246E+12,E,ASS,29MAY2022:07:14:02.940
61349787,2.32246E+12,E,ASS,,1,,,,,,,155682206,2.32246E+12,E,ASS,29MAY2022:07:14:03.063
61349788,2.32246E+12,E,ASS,,1,,,,,,,155682208,2.32246E+12,E,ASS,29MAY2022:07:14:03.140
61349789,2.32246E+12,E,ASS,,1,,,,,,,155682210,2.32246E+12,E,ASS,29MAY2022:07:14:03.203
61349790,2.32387E+12,E,ASS,,1,4,EN,M,1,SEAT FEE,,155682212,2.32387E+12,E,ASS,29MAY2022:07:14:03.300
61349791,2.32387E+12,E,ASS,,1,4,EN,M,1,SEAT FEE,,155682213,2.32387E+12,E,ASS,29MAY2022:07:14:03.330
61349792,2.32671E+12,E,ASS,,1,,,,,,,155682214,2.32671E+12,E,ASS,29MAY2022:07:14:03.377
61349793,2.32246E+12,E,ASS,,1,,,,,,,155682216,2.32246E+12,E,ASS,29MAY2022:07:14:03.453
61349794,2.32246E+12,E,ASS,,1,,,,,,,155682218,2.32246E+12,E,ASS,29MAY2022:07:14:03.500
61349795,2.32246E+12,E,ASS,,1,,,,,,,155682220,2.32246E+12,E,ASS,29MAY2022:07:14:03.563
61349796,2.32246E+12,E,ASS,,1,,,,,,,155682222,2.32246E+12,E,ASS,29MAY2022:07:14:03.640
61349797,2.32246E+12,E,ASS,,1,,,,,,,155682224,2.32246E+12,E,ASS,29MAY2022:07:14:03.747
61349798,2.32246E+12,E,ASS,,1,,,,,,,155682242,2.32246E+12,E,ASS,29MAY2022:07:14:05.660
61349799,2.32246E+12,E,ASS,,1,4,EN,M,1,SEAT FEE,,155682243,2.32246E+12,E,ASS,29MAY2022:07:14:05.690
61349800,2.32246E+12,E,ASS,,1,4,EN,M,1,SEAT FEE,,155682244,2.32246E+12,E,ASS,29MAY2022:07:14:05.720
61349801,2.32246E+12,E,ASS,,1,,,,,,,155682245,2.32246E+12,E,ASS,29MAY2022:07:14:05.847
61349802,2.32952E+12,E,ASS,,2,,,,,,,155682247,2.32952E+12,E,ASS,29MAY2022:07:14:05.910
61349803,2.32246E+12,E,ASS,,1,,,,,,,155682252,2.32246E+12,E,ASS,29MAY2022:07:14:06.050
61349804,2.32246E+12,E,ASS,,2,,,,,,,155682253,2.32246E+12,E,ASS,29MAY2022:07:14:06.110
61349805,2.32246E+12,E,ASS,,1,,,,,,,155682254,2.32246E+12,E,ASS,29MAY2022:07:14:06.127
61349806,2.32246E+12,E,ASS,,1,,,,,,,155682256,2.32246E+12,E,ASS,29MAY2022:07:14:06.190
61349807,2.32246E+12,E,ASS,,1,,,,,,,155682257,2.32246E+12,E,ASS,29MAY2022:07:14:06.220
61349808,2.32246E+12,E,ASS,,1,,,,,,,155682260,2.32246E+12,E,ASS,29MAY2022:07:14:06.283
61349809,2.32246E+12,E,ASS,,1,,,,,,,155682263,2.32246E+12,E,ASS,29MAY2022:07:14:06.330
61349810,2.32246E+12,E,ASS,,1,,,,,,,155682266,2.32246E+12,E,ASS,29MAY2022:07:14:06.410
61349811,2.32246E+12,E,ASS,,1,,,,,,,155682269,2.32246E+12,E,ASS,29MAY2022:07:14:06.470
61349812,2.32246E+12,E,ASS,,2,,,,,,,155682273,2.32246E+12,E,ASS,29MAY2022:07:14:06.550
61349813,2.32246E+12,E,ASS,,2,,,,,,,155682275,2.32246E+12,E,ASS,29MAY2022:07:14:06.610
61349814,2.32246E+12,E,ASS,,2,,,,,,,155682277,2.32246E+12,E,ASS,29MAY2022:07:14:06.687
61349815,2.32246E+12,E,ASS,,1,,,,,,,155682278,2.32246E+12,E,ASS,29MAY2022:07:14:06.733
61349816,2.32246E+12,E,ASS,,1,,,,,,,155682280,2.32246E+12,E,ASS,29MAY2022:07:14:06.797
61349817,2.32246E+12,E,ASS,,1,,,,,,,155682282,2.32246E+12,E,ASS,29MAY2022:07:14:06.890
61349818,2.32246E+12,E,ASS,,1,,,,,,,155682283,2.32246E+12,E,ASS,29MAY2022:07:14:06.937
61349819,2.32246E+12,E,ASS,,1,,,,,,,155682285,2.32246E+12,E,ASS,29MAY2022:07:14:07.000
61349820,2.32397E+12,E,ASS,,1,,,,,,,155682287,2.32397E+12,E,ASS,29MAY2022:07:14:07.063
61349821,2.32671E+12,E,ASS,,3,,,,,,,155682290,2.32671E+12,E,ASS,29MAY2022:07:14:07.140
61349822,2.32337E+12,E,ASS,,1,,,,,,,155682305,2.32337E+12,E,ASS,29MAY2022:07:14:07.590
61349823,2.32246E+12,E,ASS,,1,,,,,,,155682307,2.32246E+12,E,ASS,29MAY2022:07:14:07.653
61349824,2.32246E+12,E,ASS,,1,4,EN,M,1,SEAT FEE,,155682308,2.32246E+12,E,ASS,29MAY2022:07:14:07.700
61349825,2.32246E+12,E,ASS,,1,4,EN,M,1,SEAT FEE,,155682310,2.32246E+12,E,ASS,29MAY2022:07:14:07.763
61349826,2.32246E+12,E,ASS,,1,4,EN,M,1,SEAT FEE,,155682312,2.32246E+12,E,ASS,29MAY2022:07:14:07.840
61349827,2.32246E+12,E,ASS,,1,,,,,,,155682314,2.32246E+12,E,ASS,29MAY2022:07:14:07.920
61349828,1.57781E+12,E,ASS,,4,,,,,,,155682322,1.57781E+12,E,ASS,29MAY2022:07:14:08.217
61349829,2.32246E+12,E,ASS,,1,,,,,,,155682331,2.32246E+12,E,ASS,29MAY2022:07:14:08.577
61349830,2.32246E+12,E,ASS,,1,4,EN,M,1,SEAT FEE,,155682332,2.32246E+12,E,ASS,29MAY2022:07:14:08.610
61349831,2.32246E+12,E,ASS,,1,,,,,,,155682333,2.32246E+12,E,ASS,29MAY2022:07:14:08.657
61349832,2.32246E+12,E,ASS,,1,,,,,,,155682334,2.32246E+12,E,ASS,29MAY2022:07:14:08.687
61349833,2.32246E+12,E,ASS,,1,,,,,,,155682335,2.32246E+12,E,ASS,29MAY2022:07:14:08.733
61349834,2.32671E+12,E,ASS,,2,,,,,,,155682341,2.32671E+12,E,ASS,29MAY2022:07:14:08.907
61349835,2.32671E+12,E,ASS,,2,,,,,,,155682343,2.32671E+12,E,ASS,29MAY2022:07:14:08.983
61349836,2.32246E+12,E,ASS,,1,,,,,,,155682344,2.32246E+12,E,ASS,29MAY2022:07:14:09.030
61349837,2.32246E+12,E,ASS,,2,,,,,,,155682345,2.32246E+12,E,ASS,29MAY2022:07:14:09.047
61349838,2.32246E+12,E,ASS,,2,,,,,,,155682348,2.32246E+12,E,ASS,29MAY2022:07:14:09.123
