ID_BAG_ITIN,CPR_MARKTNG_CARRIER,CPR_FLGHT_NUMBER,CPR_OPT_SUFX,CPR_DEPT_DATE,CPR_BRDPT,CPR_OFFPT,CPR_ARRVDATE,CPR_BAGSTAT_INDC1,CPR_BAGSTAT_INDC2,CPR_BAGSTAT_ACTN1,CPR_BAGSTAT_ACTN2,ID_BAGGAGE_INFO,DWH_SNAPSHOTTIMESTAMP
43447214,MH,2711,,28-May-22,SDK,KUL,,,,,,30817360,29MAY2022:08:29:28.927
43447215,MH,2711,,28-May-22,SDK,KUL,,,,,,30817361,29MAY2022:08:29:28.927
43447216,MH,2711,,28-May-22,SDK,KUL,,,,,,30817362,29MAY2022:08:29:28.927
43447217,MH,3154,,28-May-22,LDU,SDK,,,,,,30817363,29MAY2022:08:29:28.943
43447218,MH,2711,,28-May-22,SDK,KUL,,,,,,30817363,29MAY2022:08:29:28.943
43447219,MH,2668,,20-May-22,KUL,SDK,,,,,,30817364,29MAY2022:08:29:28.943
43447220,MH,2711,,28-May-22,SDK,KUL,,,,,,30817365,29MAY2022:08:29:28.943
43447221,MH,2710,,22-May-22,KUL,SDK,,,,,,30817366,29MAY2022:08:29:28.943
43447222,MH,2711,,28-May-22,SDK,KUL,,,,,,30817367,29MAY2022:08:29:28.960
43447223,MH,2711,,28-May-22,SDK,KUL,,,,,,30817368,29MAY2022:08:29:28.960
43447224,MH,2711,,28-May-22,SDK,KUL,,,,,,30817369,29MAY2022:08:29:28.973
43447225,MH,2711,,28-May-22,SDK,KUL,,,,,,30817370,29MAY2022:08:29:28.973
43447226,MH,2711,,28-May-22,SDK,KUL,,,,,,30817371,29MAY2022:08:29:28.973
43447227,MH,2711,,28-May-22,SDK,KUL,,,,,,30817372,29MAY2022:08:29:28.990
43447228,MH,2711,,28-May-22,SDK,KUL,,,,,,30817373,29MAY2022:08:29:28.990
43447229,MH,2610,,22-May-22,KUL,BKI,,,,,,30817374,29MAY2022:08:29:29.007
43447230,MH,3016,,22-May-22,BKI,LDU,,,,,,30817374,29MAY2022:08:29:29.007
43447231,MH,2711,,28-May-22,SDK,KUL,,,,,,30817375,29MAY2022:08:29:29.007
43447232,MH,3154,,28-May-22,LDU,SDK,,,,,,30817376,29MAY2022:08:29:29.007
43447233,MH,2711,,28-May-22,SDK,KUL,,,,,,30817376,29MAY2022:08:29:29.007
43447234,MH,2711,,28-May-22,SDK,KUL,,,,,,30817377,29MAY2022:08:29:29.020
43447235,MH,2712,,28-May-22,KUL,SBW,,,,,,30817378,29MAY2022:08:34:22.933
43447236,MH,2712,,28-May-22,KUL,SBW,,,,,,30817379,29MAY2022:08:34:22.933
43447237,MH,2712,,28-May-22,KUL,SBW,,,,,,30817380,29MAY2022:08:34:22.933
43447238,MH,2712,,28-May-22,KUL,SBW,,,,,,30817381,29MAY2022:08:34:22.947
43447239,MH,2712,,28-May-22,KUL,SBW,,,,,,30817382,29MAY2022:08:34:22.947
43447240,MH,2712,,28-May-22,KUL,SBW,,,,,,30817383,29MAY2022:08:34:22.947
43447241,MH,1133,,28-May-22,PEN,KUL,,,,,,30817384,29MAY2022:08:34:22.963
43447242,MH,2712,,28-May-22,KUL,SBW,,,,,,30817384,29MAY2022:08:34:22.963
43447243,MH,2712,,28-May-22,KUL,SBW,,,,,,30817385,29MAY2022:08:34:22.963
43447244,MH,1281,,27-May-22,KUA,KUL,,,,,,30817386,29MAY2022:08:34:22.963
43447245,MH,2712,,28-May-22,KUL,SBW,,,,,,30817387,29MAY2022:08:34:22.980
43447246,MH,2712,,28-May-22,KUL,SBW,,,,,,30817388,29MAY2022:08:34:22.993
43447247,MH,2712,,28-May-22,KUL,SBW,,,,,,30817389,29MAY2022:08:34:22.993
43447248,MH,2712,,28-May-22,KUL,SBW,,,,,,30817390,29MAY2022:08:34:22.993
43447249,MH,2669,,27-May-22,SDK,KUL,,,,,,30817391,29MAY2022:08:34:23.010
43447250,MH,2712,,28-May-22,KUL,SBW,,,,,,30817391,29MAY2022:08:34:23.010
43447251,MH,2712,,28-May-22,KUL,SBW,,,,,,30817392,29MAY2022:08:34:23.010
43447252,MH,2712,,28-May-22,KUL,SBW,,,,,,30817393,29MAY2022:08:34:23.010
43447253,MH,2712,,28-May-22,KUL,SBW,,,,,,30817394,29MAY2022:08:34:23.010
43447254,MH,2712,,28-May-22,KUL,SBW,,,,,,30817395,29MAY2022:08:34:23.027
43447255,MH,616,,27-May-22,SIN,KUL,,,,,,30817396,29MAY2022:08:34:23.027
43447256,MH,2712,,28-May-22,KUL,SBW,,,,,,30817396,29MAY2022:08:34:23.027
43447257,MH,2712,,28-May-22,KUL,SBW,,,,,,30817397,29MAY2022:08:34:23.027
43447258,MH,2712,,28-May-22,KUL,SBW,,,,,,30817398,29MAY2022:08:34:23.040
43447259,MH,2712,,28-May-22,KUL,SBW,,,,,,30817399,29MAY2022:08:34:23.040
43447260,MH,2712,,28-May-22,KUL,SBW,,,,,,30817400,29MAY2022:08:34:23.040
43447261,MH,2712,,28-May-22,KUL,SBW,,,,,,30817401,29MAY2022:08:34:23.040
43447262,MH,2712,,28-May-22,KUL,SBW,,,,,,30817402,29MAY2022:08:34:23.057
43447263,MH,2712,,28-May-22,KUL,SBW,,,,,,30817403,29MAY2022:08:34:23.057
43447264,MH,2712,,28-May-22,KUL,SBW,,,,,,30817404,29MAY2022:08:34:23.057
43447265,MH,2712,,28-May-22,KUL,SBW,,,,,,30817405,29MAY2022:08:34:23.073
43447266,MH,2712,,28-May-22,KUL,SBW,,,,,,30817406,29MAY2022:08:34:23.080
43447267,MH,2712,,28-May-22,KUL,SBW,,,,,,30817407,29MAY2022:08:34:23.087
43447268,MH,2712,,28-May-22,KUL,SBW,,,,,,30817408,29MAY2022:08:34:23.087
43447269,MH,2712,,28-May-22,KUL,SBW,,,,,,30817409,29MAY2022:08:34:23.087
43447270,MH,2712,,28-May-22,KUL,SBW,,,,,,30817410,29MAY2022:08:34:23.087
43447271,MH,2712,,28-May-22,KUL,SBW,,,,,,30817411,29MAY2022:08:34:23.100
43447272,MH,2712,,28-May-22,KUL,SBW,,,,,,30817412,29MAY2022:08:34:23.100
43447273,MH,2712,,28-May-22,KUL,SBW,,,,,,30817413,29MAY2022:08:34:23.100
43447274,MH,2712,,28-May-22,KUL,SBW,,,,,,30817414,29MAY2022:08:34:23.117
43447275,MH,1281,,27-May-22,KUA,KUL,,,,,,30817415,29MAY2022:08:34:23.117
43447276,MH,2712,,28-May-22,KUL,SBW,,,,,,30817415,29MAY2022:08:34:23.117
43447277,MH,2712,,28-May-22,KUL,SBW,,,,,,30817416,29MAY2022:08:34:23.133
43447278,MH,2712,,28-May-22,KUL,SBW,,,,,,30817417,29MAY2022:08:34:23.133
43447279,MH,2712,,28-May-22,KUL,SBW,,,,,,30817418,29MAY2022:08:34:23.133
43447280,MH,2712,,28-May-22,KUL,SBW,,,,,,30817419,29MAY2022:08:34:23.150
43447281,MH,2712,,28-May-22,KUL,SBW,,,,,,30817420,29MAY2022:08:34:23.150
43447282,MH,2712,,28-May-22,KUL,SBW,,,,,,30817421,29MAY2022:08:34:23.150
43447283,MH,2712,,28-May-22,KUL,SBW,,,,,,30817422,29MAY2022:08:34:23.163
43447284,MH,2712,,28-May-22,KUL,SBW,,,,,,30817423,29MAY2022:08:34:23.163
43447285,MH,2712,,28-May-22,KUL,SBW,,,,,,30817424,29MAY2022:08:34:23.163
43447286,MH,2712,,28-May-22,KUL,SBW,,,,,,30817425,29MAY2022:08:34:23.163
43447287,MH,134,,27-May-22,BNE,KUL,,,,,,30817426,29MAY2022:08:34:23.180
43447288,MH,2712,,28-May-22,KUL,SBW,,,,,,30817427,29MAY2022:08:34:23.180
43447289,MH,2712,,28-May-22,KUL,SBW,,,,,,30817428,29MAY2022:08:34:23.197
43447290,MH,2712,,28-May-22,KUL,SBW,,,,,,30817429,29MAY2022:08:34:23.210
43447291,MH,2712,,28-May-22,KUL,SBW,,,,,,30817430,29MAY2022:08:34:23.243
43447292,MH,2712,,28-May-22,KUL,SBW,,,,,,30817431,29MAY2022:08:34:23.260
43447293,MH,2712,,28-May-22,KUL,SBW,,,,,,30817432,29MAY2022:08:34:23.273
43447294,MH,2712,,28-May-22,KUL,SBW,,,,,,30817433,29MAY2022:08:34:23.307
43447295,MH,2712,,28-May-22,KUL,SBW,,,,,,30817434,29MAY2022:08:34:23.307
43447296,MH,616,,27-May-22,SIN,KUL,,,,,,30817435,29MAY2022:08:34:23.307
43447297,MH,2712,,28-May-22,KUL,SBW,,,,,,30817435,29MAY2022:08:34:23.307
43447298,MH,2712,,28-May-22,KUL,SBW,,,,,,30817436,29MAY2022:08:34:23.307
43447299,MH,2712,,28-May-22,KUL,SBW,,,,,,30817437,29MAY2022:08:34:23.307
43447300,MH,2712,,28-May-22,KUL,SBW,,,,,,30817438,29MAY2022:08:34:23.320
43447301,MH,2712,,28-May-22,KUL,SBW,,,,,,30817439,29MAY2022:08:34:23.320
43447302,MH,2712,,28-May-22,KUL,SBW,,,,,,30817440,29MAY2022:08:34:23.320
43447303,MH,2718,,26-May-22,KUL,SBW,,,,,,30817441,29MAY2022:08:34:23.320
43447304,MH,2712,,28-May-22,KUL,SBW,,,,,,30817442,29MAY2022:08:34:23.320
43447305,MH,2712,,28-May-22,KUL,SBW,,,,,,30817443,29MAY2022:08:34:23.337
43447306,MH,2712,,28-May-22,KUL,SBW,,,,,,30817444,29MAY2022:08:34:23.337
43447307,MH,140,,27-May-22,SYD,KUL,,,,,,30817445,29MAY2022:08:34:23.337
43447308,MH,2712,,28-May-22,KUL,SBW,,,,,,30817445,29MAY2022:08:34:23.337
43447309,MH,140,,27-May-22,SYD,KUL,,,,,,30817446,29MAY2022:08:34:23.337
43447310,MH,2712,,28-May-22,KUL,SBW,,,,,,30817446,29MAY2022:08:34:23.337
43447311,MH,2713,,28-May-22,SBW,KUL,,,,,,30817447,29MAY2022:08:39:08.987
43447312,MH,2713,,28-May-22,SBW,KUL,,,,,,30817448,29MAY2022:08:39:09.000
43447313,MH,2713,,28-May-22,SBW,KUL,,,,,,30817449,29MAY2022:08:39:09.000
43447314,MH,2713,,28-May-22,SBW,KUL,,,,,,30817450,29MAY2022:08:39:09.000
43447315,MH,1162,,28-May-22,KUL,PEN,,,,,,30817450,29MAY2022:08:39:09.000
43447316,MH,2713,,28-May-22,SBW,KUL,,,,,,30817451,29MAY2022:08:39:09.000
43447317,MH,2713,,28-May-22,SBW,KUL,,,,,,30817452,29MAY2022:08:39:09.017
43447318,MH,613,,28-May-22,KUL,SIN,,,,,,30817452,29MAY2022:08:39:09.017
43447319,MH,2713,,28-May-22,SBW,KUL,,,,,,30817453,29MAY2022:08:39:09.017
43447320,MH,2713,,28-May-22,SBW,KUL,,,,,,30817454,29MAY2022:08:39:09.017
43447321,MH,1162,,28-May-22,KUL,PEN,,,,,,30817454,29MAY2022:08:39:09.017
43447322,MH,2713,,28-May-22,SBW,KUL,,,,,,30817455,29MAY2022:08:39:09.017
43447323,MH,2,,28-May-22,KUL,LHR,,,,,,30817455,29MAY2022:08:39:09.017
43447324,MH,2713,,28-May-22,SBW,KUL,,,,,,30817456,29MAY2022:08:39:09.017
43447325,MH,2713,,28-May-22,SBW,KUL,,,,,,30817457,29MAY2022:08:39:09.017
43447326,MH,2713,,28-May-22,SBW,KUL,,,,,,30817458,29MAY2022:08:39:09.063
43447327,MH,2713,,28-May-22,SBW,KUL,,,,,,30817459,29MAY2022:08:39:09.063
43447328,MH,2713,,28-May-22,SBW,KUL,,,,,,30817460,29MAY2022:08:39:09.063
43447329,MH,2713,,28-May-22,SBW,KUL,,,,,,30817461,29MAY2022:08:39:09.063
43447330,MH,2713,,28-May-22,SBW,KUL,,,,,,30817462,29MAY2022:08:39:09.063
43447331,MH,1194,,28-May-22,KUL,PEN,,,,,,30817462,29MAY2022:08:39:09.063
43447332,MH,2713,,28-May-22,SBW,KUL,,,,,,30817463,29MAY2022:08:39:09.080
43447333,MH,139,,28-May-22,KUL,ADL,,,,,,30817463,29MAY2022:08:39:09.080
43447334,MH,2713,,28-May-22,SBW,KUL,,,,,,30817464,29MAY2022:08:39:09.080
43447335,MH,2713,,28-May-22,SBW,KUL,,,,,,30817465,29MAY2022:08:39:09.080
43447336,MH,2713,,28-May-22,SBW,KUL,,,,,,30817466,29MAY2022:08:39:09.080
43447337,MH,2713,,28-May-22,SBW,KUL,,,,,,30817467,29MAY2022:08:39:09.080
43447338,MH,2713,,28-May-22,SBW,KUL,,,,,,30817468,29MAY2022:08:39:09.093
43447339,MH,2713,,28-May-22,SBW,KUL,,,,,,30817469,29MAY2022:08:39:09.093
43447340,MH,2713,,28-May-22,SBW,KUL,,,,,,30817470,29MAY2022:08:39:09.093
43447341,MH,2713,,28-May-22,SBW,KUL,,,,,,30817471,29MAY2022:08:39:09.110
43447342,MH,2713,,28-May-22,SBW,KUL,,,,,,30817472,29MAY2022:08:39:09.110
43447343,MH,613,,28-May-22,KUL,SIN,,,,,,30817472,29MAY2022:08:39:09.110
43447344,MH,2718,,21-May-22,KUL,SBW,,,,,,30817473,29MAY2022:08:39:09.110
43447345,MH,2713,,28-May-22,SBW,KUL,,,,,,30817474,29MAY2022:08:39:09.110
43447346,MH,613,,28-May-22,KUL,SIN,,,,,,30817474,29MAY2022:08:39:09.110
43447347,MH,2713,,28-May-22,SBW,KUL,,,,,,30817475,29MAY2022:08:39:09.110
43447348,MH,2713,,28-May-22,SBW,KUL,,,,,,30817476,29MAY2022:08:39:09.127
43447349,MH,613,,28-May-22,KUL,SIN,,,,,,30817476,29MAY2022:08:39:09.127
43447350,MH,2713,,28-May-22,SBW,KUL,,,,,,30817477,29MAY2022:08:39:09.127
43447351,MH,2714,,28-May-22,KUL,SBW,,,,,,30817478,29MAY2022:08:43:48.853
43447352,MH,2714,,28-May-22,KUL,SBW,,,,,,30817479,29MAY2022:08:43:48.853
43447353,MH,2714,,28-May-22,KUL,SBW,,,,,,30817480,29MAY2022:08:43:48.853
43447354,MH,2714,,28-May-22,KUL,SBW,,,,,,30817481,29MAY2022:08:43:48.870
43447355,MH,2714,,28-May-22,KUL,SBW,,,,,,30817482,29MAY2022:08:43:48.870
43447356,MH,2714,,28-May-22,KUL,SBW,,,,,,30817483,29MAY2022:08:43:48.870
43447357,MH,2714,,28-May-22,KUL,SBW,,,,,,30817484,29MAY2022:08:43:48.870
43447358,MH,2714,,28-May-22,KUL,SBW,,,,,,30817485,29MAY2022:08:43:48.887
43447359,MH,2714,,28-May-22,KUL,SBW,,,,,,30817486,29MAY2022:08:43:48.887
43447360,MH,1137,,28-May-22,PEN,KUL,,,,,,30817487,29MAY2022:08:43:48.900
43447361,MH,2714,,28-May-22,KUL,SBW,,,,,,30817487,29MAY2022:08:43:48.900
43447362,MH,1133,,28-May-22,PEN,KUL,,,,,,30817488,29MAY2022:08:43:48.900
43447363,MH,2714,,28-May-22,KUL,SBW,,,,,,30817488,29MAY2022:08:43:48.900
43447364,MH,2714,,28-May-22,KUL,SBW,,,,,,30817489,29MAY2022:08:43:48.917
43447365,MH,2715,,25-May-22,SBW,KUL,,,,,,30817490,29MAY2022:08:43:48.917
43447366,MH,2714,,28-May-22,KUL,SBW,,,,,,30817491,29MAY2022:08:43:48.933
43447367,MH,2714,,28-May-22,KUL,SBW,,,,,,30817492,29MAY2022:08:43:48.947
43447368,MH,2714,,28-May-22,KUL,SBW,,,,,,30817493,29MAY2022:08:43:48.980
43447369,MH,2714,,28-May-22,KUL,SBW,,,,,,30817494,29MAY2022:08:43:48.980
43447370,MH,2714,,28-May-22,KUL,SBW,,,,,,30817495,29MAY2022:08:43:48.993
43447371,MH,2714,,28-May-22,KUL,SBW,,,,,,30817496,29MAY2022:08:43:48.993
43447372,MH,2714,,28-May-22,KUL,SBW,,,,,,30817497,29MAY2022:08:43:48.993
43447373,MH,2714,,28-May-22,KUL,SBW,,,,,,30817498,29MAY2022:08:43:49.010
43447374,MH,2714,,28-May-22,KUL,SBW,,,,,,30817499,29MAY2022:08:43:49.010
43447375,MH,2714,,28-May-22,KUL,SBW,,,,,,30817500,29MAY2022:08:43:49.040
43447376,MH,140,,27-May-22,SYD,KUL,,,,,,30817501,29MAY2022:08:43:49.073
43447377,MH,2714,,28-May-22,KUL,SBW,,,,,,30817501,29MAY2022:08:43:49.073
43447378,MH,140,,27-May-22,SYD,KUL,,,,,,30817502,29MAY2022:08:43:49.090
43447379,MH,2714,,28-May-22,KUL,SBW,,,,,,30817502,29MAY2022:08:43:49.090
43447380,MH,140,,27-May-22,SYD,KUL,,,,,,30817503,29MAY2022:08:43:49.120
43447381,MH,2714,,28-May-22,KUL,SBW,,,,,,30817503,29MAY2022:08:43:49.120
43447382,MH,2714,,28-May-22,KUL,SBW,,,,,,30817504,29MAY2022:08:43:49.150
43447383,MH,2714,,28-May-22,KUL,SBW,,,,,,30817505,29MAY2022:08:43:49.167
43447384,MH,2714,,28-May-22,KUL,SBW,,,,,,30817506,29MAY2022:08:43:49.180
43447385,MH,3,,27-May-22,LHR,KUL,,,,,,30817507,29MAY2022:08:43:49.197
43447386,MH,2714,,28-May-22,KUL,SBW,,,,,,30817507,29MAY2022:08:43:49.197
43447387,MH,2714,,28-May-22,KUL,SBW,,,,,,30817508,29MAY2022:08:43:49.197
43447388,MH,2714,,28-May-22,KUL,SBW,,,,,,30817509,29MAY2022:08:43:49.213
43447389,MH,2714,,28-May-22,KUL,SBW,,,,,,30817510,29MAY2022:08:43:49.213
43447390,MH,2714,,28-May-22,KUL,SBW,,,,,,30817511,29MAY2022:08:43:49.213
43447391,MH,2714,,28-May-22,KUL,SBW,,,,,,30817512,29MAY2022:08:43:49.230
43447392,MH,2714,,28-May-22,KUL,SBW,,,,,,30817513,29MAY2022:08:43:49.230
43447393,MH,2714,,28-May-22,KUL,SBW,,,,,,30817514,29MAY2022:08:43:49.243
43447394,MH,2714,,28-May-22,KUL,SBW,,,,,,30817515,29MAY2022:08:43:49.243
43447395,MH,2714,,28-May-22,KUL,SBW,,,,,,30817516,29MAY2022:08:43:49.243
43447396,MH,2714,,28-May-22,KUL,SBW,,,,,,30817517,29MAY2022:08:43:49.260
43447397,MH,2714,,28-May-22,KUL,SBW,,,,,,30817518,29MAY2022:08:43:49.260
43447398,MH,2714,,28-May-22,KUL,SBW,,,,,,30817519,29MAY2022:08:43:49.260
43447399,MH,2714,,28-May-22,KUL,SBW,,,,,,30817520,29MAY2022:08:43:49.277
43447400,MH,2714,,28-May-22,KUL,SBW,,,,,,30817521,29MAY2022:08:43:49.277
43447401,MH,2714,,28-May-22,KUL,SBW,,,,,,30817522,29MAY2022:08:43:49.277
43447402,MH,2714,,28-May-22,KUL,SBW,,,,,,30817523,29MAY2022:08:43:49.290
43447403,MH,2714,,28-May-22,KUL,SBW,,,,,,30817524,29MAY2022:08:43:49.290
43447404,MH,2714,,28-May-22,KUL,SBW,,,,,,30817525,29MAY2022:08:43:49.290
43447405,MH,2714,,28-May-22,KUL,SBW,,,,,,30817526,29MAY2022:08:43:49.290
43447406,MH,2714,,28-May-22,KUL,SBW,,,,,,30817527,29MAY2022:08:43:49.307
43447407,MH,2714,,28-May-22,KUL,SBW,,,,,,30817528,29MAY2022:08:43:49.307
43447408,MH,2714,,28-May-22,KUL,SBW,,,,,,30817529,29MAY2022:08:43:49.307
43447409,MH,2718,,25-May-22,KUL,SBW,,,,,,30817530,29MAY2022:08:43:49.323
43447410,MH,2714,,28-May-22,KUL,SBW,,,,,,30817531,29MAY2022:08:43:49.323
43447411,MH,2714,,28-May-22,KUL,SBW,,,,,,30817532,29MAY2022:08:43:49.323
43447412,MH,2714,,28-May-22,KUL,SBW,,,,,,30817533,29MAY2022:08:43:49.340
43447413,MH,2714,,28-May-22,KUL,SBW,,,,,,30817534,29MAY2022:08:43:49.340
43447414,MH,2714,,28-May-22,KUL,SBW,,,,,,30817535,29MAY2022:08:43:49.340
43447415,MH,2714,,28-May-22,KUL,SBW,,,,,,30817536,29MAY2022:08:43:49.353
43447416,MH,2714,,28-May-22,KUL,SBW,,,,,,30817537,29MAY2022:08:43:49.353
43447417,MH,2714,,28-May-22,KUL,SBW,,,,,,30817538,29MAY2022:08:43:49.353
43447418,MH,2714,,28-May-22,KUL,SBW,,,,,,30817539,29MAY2022:08:43:49.370
43447419,MH,2714,,28-May-22,KUL,SBW,,,,,,30817540,29MAY2022:08:43:49.370
43447420,MH,2714,,28-May-22,KUL,SBW,,,,,,30817541,29MAY2022:08:43:49.370
43447421,MH,1137,,28-May-22,PEN,KUL,,,,,,30817542,29MAY2022:08:43:49.387
43447422,MH,2714,,28-May-22,KUL,SBW,,,,,,30817542,29MAY2022:08:43:49.387
43447423,MH,2714,,28-May-22,KUL,SBW,,,,,,30817543,29MAY2022:08:43:49.387
43447424,MH,2714,,28-May-22,KUL,SBW,,,,,,30817544,29MAY2022:08:43:49.387
43447425,MH,2714,,28-May-22,KUL,SBW,,,,,,30817545,29MAY2022:08:43:49.387
43447426,MH,2715,,28-May-22,SBW,KUL,,,,,,30817546,29MAY2022:08:52:34.570
43447427,MH,2715,,28-May-22,SBW,KUL,,,,,,30817547,29MAY2022:08:52:34.600
43447428,MH,2715,,28-May-22,SBW,KUL,,,,,,30817548,29MAY2022:08:52:34.630
43447429,MH,2715,,28-May-22,SBW,KUL,,,,,,30817549,29MAY2022:08:52:34.660
43447430,MH,2,,28-May-22,KUL,LHR,,,,,,30817549,29MAY2022:08:52:34.660
43447431,BA,1326,,29-May-22,LHR,NCL,,,,,,30817549,29MAY2022:08:52:34.660
43447432,MH,2715,,28-May-22,SBW,KUL,,,,,,30817550,29MAY2022:08:52:34.710
43447433,MH,2715,,28-May-22,SBW,KUL,,,,,,30817551,29MAY2022:08:52:34.723
43447434,MH,2715,,28-May-22,SBW,KUL,,,,,,30817552,29MAY2022:08:52:34.770
43447435,MH,1336,,28-May-22,KUL,TGG,,,,,,30817552,29MAY2022:08:52:34.770
43447436,MH,2715,,28-May-22,SBW,KUL,,,,,,30817553,29MAY2022:08:52:34.787
43447437,MH,2715,,28-May-22,SBW,KUL,,,,,,30817554,29MAY2022:08:52:34.820
43447438,MH,2715,,28-May-22,SBW,KUL,,,,,,30817555,29MAY2022:08:52:34.833
43447439,MH,139,,28-May-22,KUL,ADL,,,,,,30817555,29MAY2022:08:52:34.833
43447440,MH,2715,,28-May-22,SBW,KUL,,,,,,30817556,29MAY2022:08:52:34.863
43447441,MH,2715,,28-May-22,SBW,KUL,,,,,,30817557,29MAY2022:08:52:34.897
43447442,MH,2715,,28-May-22,SBW,KUL,,,,,,30817558,29MAY2022:08:52:34.940
43447443,MH,2715,,28-May-22,SBW,KUL,,,,,,30817559,29MAY2022:08:52:34.970
43447444,MH,1336,,28-May-22,KUL,TGG,,,,,,30817559,29MAY2022:08:52:34.970
43447445,MH,2715,,28-May-22,SBW,KUL,,,,,,30817560,29MAY2022:08:52:35.003
43447446,MH,2715,,28-May-22,SBW,KUL,,,,,,30817561,29MAY2022:08:52:35.033
43447447,MH,2715,,28-May-22,SBW,KUL,,,,,,30817562,29MAY2022:08:52:35.063
43447448,MH,1336,,28-May-22,KUL,TGG,,,,,,30817562,29MAY2022:08:52:35.063
43447449,MH,2715,,28-May-22,SBW,KUL,,,,,,30817563,29MAY2022:08:52:35.097
43447450,MH,1152,,28-May-22,KUL,PEN,,,,,,30817563,29MAY2022:08:52:35.097
43447451,MH,2715,,28-May-22,SBW,KUL,,,,,,30817564,29MAY2022:08:52:35.127
43447452,MH,613,,28-May-22,KUL,SIN,,,,,,30817564,29MAY2022:08:52:35.127
43447453,MH,2712,,23-May-22,KUL,SBW,,,,,,30817565,29MAY2022:08:52:35.143
43447454,MH,2715,,28-May-22,SBW,KUL,,,,,,30817566,29MAY2022:08:52:35.173
43447455,MH,2715,,28-May-22,SBW,KUL,,,,,,30817567,29MAY2022:08:52:35.190
43447456,MH,2715,,28-May-22,SBW,KUL,,,,,,30817568,29MAY2022:08:52:35.190
43447457,MH,2715,,28-May-22,SBW,KUL,,,,,,30817569,29MAY2022:08:52:35.207
43447458,MH,613,,28-May-22,KUL,SIN,,,,,,30817569,29MAY2022:08:52:35.207
43447459,MH,2715,,28-May-22,SBW,KUL,,,,,,30817570,29MAY2022:08:52:35.220
43447460,MH,1152,,28-May-22,KUL,PEN,,,,,,30817570,29MAY2022:08:52:35.220
43447461,MH,2715,,28-May-22,SBW,KUL,,,,,,30817571,29MAY2022:08:52:35.237
43447462,MH,2715,,28-May-22,SBW,KUL,,,,,,30817572,29MAY2022:08:52:35.267
43447463,MH,1336,,28-May-22,KUL,TGG,,,,,,30817572,29MAY2022:08:52:35.267
43447464,MH,2715,,28-May-22,SBW,KUL,,,,,,30817573,29MAY2022:08:52:35.300
43447465,MH,1336,,28-May-22,KUL,TGG,,,,,,30817573,29MAY2022:08:52:35.300
43447466,MH,2715,,28-May-22,SBW,KUL,,,,,,30817574,29MAY2022:08:52:35.330
43447467,MH,1336,,28-May-22,KUL,TGG,,,,,,30817574,29MAY2022:08:52:35.330
43447468,MH,2715,,28-May-22,SBW,KUL,,,,,,30817575,29MAY2022:08:52:35.360
43447469,MH,2715,,28-May-22,SBW,KUL,,,,,,30817576,29MAY2022:08:52:35.377
43447470,MH,1336,,28-May-22,KUL,TGG,,,,,,30817576,29MAY2022:08:52:35.377
43447471,MH,1155,,24-May-22,PEN,KUL,,,,,,30817577,29MAY2022:08:52:35.410
43447472,MH,2712,,25-May-22,KUL,SBW,,,,,,30817577,29MAY2022:08:52:35.410
43447473,MH,2715,,28-May-22,SBW,KUL,,,,,,30817578,29MAY2022:08:52:35.457
43447474,MH,1152,,28-May-22,KUL,PEN,,,,,,30817578,29MAY2022:08:52:35.457
43447475,MH,2718,,28-May-22,KUL,SBW,,,,,,30817579,29MAY2022:09:02:34.600
43447476,MH,1052,,28-May-22,JHB,KUL,,,,,,30817580,29MAY2022:09:02:34.600
43447477,MH,2718,,28-May-22,KUL,SBW,,,,,,30817580,29MAY2022:09:02:34.600
43447478,MH,2718,,28-May-22,KUL,SBW,,,,,,30817581,29MAY2022:09:02:34.600
43447479,MH,1433,,28-May-22,LGK,KUL,,,,,,30817582,29MAY2022:09:02:34.600
43447480,MH,2718,,28-May-22,KUL,SBW,,,,,,30817582,29MAY2022:09:02:34.600
43447481,MH,1052,,28-May-22,JHB,KUL,,,,,,30817583,29MAY2022:09:02:34.600
43447482,MH,2718,,28-May-22,KUL,SBW,,,,,,30817583,29MAY2022:09:02:34.600
43447483,MH,1052,,28-May-22,JHB,KUL,,,,,,30817584,29MAY2022:09:02:34.613
43447484,MH,2718,,28-May-22,KUL,SBW,,,,,,30817584,29MAY2022:09:02:34.613
43447485,MH,2718,,28-May-22,KUL,SBW,,,,,,30817585,29MAY2022:09:02:34.613
43447486,MH,2718,,28-May-22,KUL,SBW,,,,,,30817586,29MAY2022:09:02:34.613
43447487,MH,2575,,23-May-22,MYY,KUL,,,,,,30817587,29MAY2022:09:02:34.613
43447488,MH,2718,,28-May-22,KUL,SBW,,,,,,30817588,29MAY2022:09:02:34.613
43447489,MH,1052,,28-May-22,JHB,KUL,,,,,,30817589,29MAY2022:09:02:34.613
43447490,MH,2718,,28-May-22,KUL,SBW,,,,,,30817589,29MAY2022:09:02:34.613
43447491,MH,1052,,28-May-22,JHB,KUL,,,,,,30817590,29MAY2022:09:02:34.630
43447492,MH,2718,,28-May-22,KUL,SBW,,,,,,30817590,29MAY2022:09:02:34.630
43447493,MH,1052,,28-May-22,JHB,KUL,,,,,,30817591,29MAY2022:09:02:34.630
43447494,MH,2718,,28-May-22,KUL,SBW,,,,,,30817591,29MAY2022:09:02:34.630
